,Timestep,Nearest Neighbor,Distance
50,30.6799993142486,1,17.535903104387287
51,30.6999993138015,1,17.535903104387287
52,30.7199993133545,1,17.535903104387287
53,30.7399993129075,1,17.535903104387287
54,30.7599993124604,1,17.535903104387287
55,30.7799993120134,1,17.535903104387287
56,30.7999993115664,1,17.535903104387287
57,30.8199993111193,1,17.535903104387287
58,30.8399993106723,1,17.535903104387287
59,30.8599993102252,1,17.535903104387287
60,30.8799993097782,1,17.535903104387287
61,30.8999993093312,1,17.535903104387287
62,30.9199993088841,1,17.535903104387287
63,30.9399993084371,1,17.535903104387287
64,30.9599993079901,1,17.535903104387287
65,30.979999307543,1,17.535903104387287
66,30.999999307096,1,17.535903104387287
67,31.019999306649,1,17.535903104387287
68,31.0399993062019,1,17.535903104387287
69,31.0599993057549,1,17.535903104387287
70,31.0799993053079,1,17.535903104387287
71,31.0999993048608,1,17.535903104387287
72,31.1199993044138,1,17.535903104387287
73,31.1399993039668,1,17.535903104387287
74,31.1599993035197,1,17.535903104387287
75,31.1799993030727,1,17.535903104387287
76,31.1999993026257,1,17.535903104387287
77,31.2199993021786,1,17.535903104387287
78,31.2399993017316,1,17.535903104387287
79,31.2599993012846,1,17.535903104387287
80,31.2799993008375,1,17.535903104387287
81,31.2999993003905,1,17.535903104387287
82,31.3199992999434,1,17.535903104387287
83,31.3399992994964,1,17.535903104387287
84,31.3599992990494,1,17.535903104387287
85,31.3799992986023,1,17.535903104387287
86,31.3999992981553,1,17.535903104387287
87,31.4199992977083,1,17.535903104387287
88,31.4399992972612,1,17.535903104387287
89,31.4599992968142,1,17.535903104387287
90,31.4799992963672,1,17.535903104387287
91,31.4999992959201,1,17.535903104387287
92,31.5199992954731,1,17.535903104387287
93,31.5399992950261,1,17.535903104387287
94,31.559999294579,1,17.535903104387287
95,31.579999294132,1,17.535903104387287
96,31.599999293685,1,17.535903104387287
97,31.6199992932379,1,17.535903104387287
98,31.6399992927909,1,17.535903104387287
99,31.6599992923439,1,17.535903104387287
100,31.6799992918968,1,17.535903104387287
101,31.6999992914498,1,17.535903104387287
102,31.7199992910028,1,17.535903104387287
103,31.7399992905557,1,17.535903104387287
104,31.7599992901087,1,17.535903104387287
105,31.7799992896616,1,17.535903104387287
106,31.7999992892146,1,17.535903104387287
107,31.8199992887676,1,17.535903104387287
108,31.8399992883205,1,17.535903104387287
109,31.8599992878735,1,17.535903104387287
110,31.8799992874265,1,17.535903104387287
111,31.8999992869794,1,17.535903104387287
112,31.9199992865324,1,17.535903104387287
113,31.9399992860854,1,17.52146337200001
114,31.9599992856383,1,17.507012200955494
115,31.9799992851913,1,17.492606391034283
116,31.9999992847443,1,17.492578604336387
117,32.0199992842972,1,17.4926063378573
118,32.0399992838502,1,17.492578622564796
119,32.0599992834032,1,17.4926063378573
120,32.0799992829561,1,17.492578622564796
121,32.0999992825091,1,17.4926063378573
122,32.1199992820621,1,17.492578622564796
123,32.139999281615,1,17.4926063378573
124,32.159999281168,1,17.492578622564796
125,32.1799992807209,1,17.4926063378573
126,32.1999992802739,1,17.492578622564796
127,32.2199992798269,1,17.4926063378573
128,32.2399992793798,1,17.492578622564796
129,32.2599992789328,1,17.4926063378573
130,32.2799992784858,1,17.492578622564796
131,32.2999992780387,1,17.4926063378573
132,32.3199992775917,1,17.478131996128408
133,32.3399992771447,1,17.46369135390682
134,32.3599992766976,1,17.442033972627897
135,32.3799992762506,1,17.39881980035294
136,32.3999992758036,1,17.35563128150491
137,32.4199992753565,1,17.30524673781551
138,32.4399992749095,1,17.240484305632638
139,32.4599992744625,1,17.17582709712535
140,32.4799992740154,1,17.096841822607534
141,32.4999992735684,1,17.003643669688984
142,32.5199992731214,1,16.91055105656633
143,32.5399992726743,1,16.810402911991932
144,32.5599992722273,1,16.696177265476294
145,32.5799992717803,1,16.57500819852963
146,32.5999992713332,1,16.439889509672543
147,32.6199992708862,1,16.30506366490977
148,32.6399992704391,1,16.163509560376127
149,32.6599992699921,1,16.02231231266314
150,32.6799992695451,1,15.881415147653865
151,32.699999269098,1,15.74092344919812
152,32.719999268651,1,15.600781771599133
153,32.739999268204,1,15.461030237734105
154,32.7599992677569,1,15.321702916218541
155,32.7799992673099,1,15.182760170739233
156,32.7999992668629,1,15.04425722788578
157,32.8199992664158,1,14.906169221667321
158,32.8399992659688,1,14.768513790718767
159,32.8599992655218,1,14.631341865304236
160,32.8799992650747,1,14.494607671412913
161,32.8999992646277,1,14.371983079524288
162,32.9199992641807,1,14.249722547431652
163,32.9399992637336,1,14.134632579082979
164,32.9599992632866,1,14.033381697672153
165,32.9799992628396,1,13.939148700685832
166,32.9999992623925,1,13.858576493900328
167,33.0199992619455,1,13.778224086449146
168,33.0399992614985,1,13.70474982816408
169,33.0599992610514,1,13.638105697161253
170,33.0799992606044,1,13.584897619613146
171,33.0999992601573,1,13.538389458721367
172,33.1199992597103,1,13.505243467012594
173,33.1399992592633,1,13.472143791297208
174,33.1599992588162,1,13.445679749632841
175,33.1799992583692,1,13.439088448517099
176,33.1999992579222,1,13.432440796892449
177,33.2199992574751,1,13.419256771336137
178,33.2399992570281,1,13.392827149987765
179,33.2599992565811,1,13.366410973685587
180,33.279999256134,1,13.326838162815687
181,33.299999255687,1,13.274203664966944
182,33.31999925524,1,13.221620479566878
183,33.3399992547929,1,13.162613827649537
184,33.3599992543459,1,13.090695205844613
185,33.3799992538989,1,13.012457664783403
186,33.3999992534518,1,12.927935471466398
187,33.4199992530048,1,12.830827038204918
188,33.4399992525578,1,12.734097528215875
189,33.4599992521107,1,12.618532003770541
190,33.4799992516637,1,12.503573699871694
191,33.4999992512167,1,12.38285540970401
192,33.5199992507696,1,12.256565835728697
193,33.5399992503226,1,12.13105786616084
194,33.5599992498755,1,12.006399157484397
195,33.5799992494285,1,11.88253330227064
196,33.5999992489815,1,11.759577101658586
197,33.6199992485344,1,11.63749683438128
198,33.6399992480874,1,11.51635210221834
199,33.6599992476404,1,11.408146557365132
200,33.6799992471933,1,11.306663441069645
201,33.6999992467463,1,11.21772288870616
202,33.7199992462993,1,11.129389874622357
203,33.7399992458522,1,11.047518169362649
204,33.7599992454052,1,10.977708401631995
205,33.7799992449582,1,10.914071915979518
206,33.7999992445111,1,10.862266526979061
207,33.8199992440641,1,10.810707006812963
208,33.8399992436171,1,10.765047855876087
209,33.85999924317,1,10.725278963546966
210,33.879999242723,1,10.69695019602746
211,33.899999242276,1,10.674298181098038
212,33.9199992418289,1,10.66302177031746
213,33.9399992413819,1,10.651741484286612
214,33.9599992409348,1,10.646076867146588
215,33.9799992404878,1,10.646075889739617
216,33.9999992400408,1,10.646045590125576
217,34.0199992395937,1,10.646066636387562
218,34.0399992391467,1,10.646075889739617
219,34.0599992386997,1,10.646045590125576
220,34.0799992382526,1,10.646066636387562
221,34.0999992378056,1,10.646075889739617
222,34.1199992373586,1,10.646045590125576
223,34.1399992369115,1,10.646066636387562
224,34.1599992364645,1,10.646075889739617
225,34.1799992360175,1,10.646045590125576
226,34.1999992355704,1,10.646066636387562
227,34.2199992351234,1,10.646075889739617
228,34.2399992346764,1,10.646045590125576
229,34.2599992342293,1,10.646066636387562
230,34.2799992337823,1,10.646075889739617
231,34.2999992333353,1,10.646045590125576
232,34.3199992328882,1,10.646066636387562
233,34.3399992324412,1,10.646075889739617
234,34.3599992319942,1,10.646045590125576
235,34.3799992315471,1,10.646066636387562
236,34.3999992311001,1,10.640450749454613
237,34.419999230653,1,10.62919213589194
238,34.439999230206,1,10.606707559572353
239,34.459999229759,1,10.584275570417459
240,34.4799992293119,1,10.545164777173309
241,34.4999992288649,1,10.506231221411387
242,34.5199992284179,1,10.46187996486167
243,34.5399992279708,1,10.406761028599838
244,34.5599992275238,1,10.346511302439092
245,34.5799992270768,1,10.27579412566042
246,34.5999992266297,1,10.205661589445713
247,34.6199992261827,1,10.130772692513792
248,34.6399992257357,1,10.046051841787971
249,34.6599992252886,1,9.957078691905325
250,34.6799992248416,1,9.864005555055472
251,34.6999992243946,1,9.762054784210738
252,34.7199992239475,1,9.661683120231583
253,34.7399992235005,1,9.562927927902575
254,34.7599992230535,1,9.465825722404723
255,34.7799992226064,1,9.370470388375706
256,34.7999992221594,1,9.276862229347417
257,34.8199992217124,1,9.185137566526276
258,34.8399992212653,1,9.09526398084087
259,34.8599992208183,1,9.007321730957653
260,34.8799992203712,1,8.921442484649843
261,34.8999992199242,1,8.845870418713984
262,34.9199992194772,1,8.772017396637343
263,34.9399992190301,1,8.703894996260107
264,34.9599992185831,1,8.645126023565249
265,34.9799992181361,1,8.591395383838195
266,34.999999217689,1,8.54627219195597
267,35.019999217242,1,8.501973381540585
268,35.039999216795,1,8.462139968984733
269,35.0599992163479,1,8.430100168365056
270,35.0799992159009,1,8.402012728746039
271,35.0999992154539,1,8.381209734592368
272,35.1199992150068,1,8.360600214554347
273,35.1399992145598,1,8.343616267885565
274,35.1599992141128,1,8.333469491131467
275,35.1799992136657,1,8.326782699510936
276,35.1999992132187,1,8.323431605006435
277,35.2199992127717,1,8.323431605006435
278,35.2399992123246,1,8.323431605006435
279,35.2599992118776,1,8.323431605006435
280,35.2799992114306,1,8.309059685912645
281,35.2999992109835,1,8.28027712801186
282,35.3199992105365,1,8.251524271985641
283,35.3399992100894,1,8.215613453504766
284,35.3599992096424,1,8.165382981322395
285,35.3799992091954,1,8.108077901933372
286,35.3999992087483,1,8.036591931130337
287,35.4199992083013,1,7.965247275168663
288,35.4399992078543,1,7.886982359059853
289,35.4599992074072,1,7.7947913570173695
290,35.4799992069602,1,7.695824760247538
291,35.4999992065132,1,7.583125819336155
292,35.5199992060661,1,7.470948143410308
293,35.5399992056191,1,7.352331313660152
294,35.5599992051721,1,7.2204833602522545
295,35.579999204725,1,7.08253953083903
296,35.599999204278,1,6.959216523162465
297,35.619999203831,1,6.836690700805939
298,35.6399992033839,1,6.721801218928334
299,35.6599992029369,1,6.621065585716009
300,35.6799992024899,1,6.527611726783183
301,35.6999992020428,1,6.4480163578595455
302,35.7199992015958,1,6.368852460396461
303,35.7399992011487,1,6.296722754492851
304,35.7599992007017,1,6.229062009303609
305,35.7799992002547,1,6.163587000424907
306,35.7999991998076,1,6.102255183278981
307,35.8199991993606,1,6.040946705492244
308,35.8399991989136,1,5.98174885520002
309,35.8599991984665,1,5.926877783485678
310,35.8799991980195,1,5.874614607567456
311,35.8999991975725,1,5.827563768361696
312,35.9199991971254,1,5.781431192537119
313,35.9399991966784,1,5.732259043353123
314,35.9599991962314,1,5.676362537157841
315,35.9799991957843,1,5.618374257472967
316,35.9999991953373,1,5.555035397347109
317,36.0199991948903,1,5.494333834497319
318,36.0399991944432,1,5.43308013288616
319,36.0599991939962,1,5.368690275629955
320,36.0799991935492,1,5.308316710120361
321,36.0999991931021,1,5.252165291187793
322,36.1199991926551,1,5.2003394322622
323,36.1399991922081,1,5.1529624966011145
324,36.159999191761,1,5.110147552163132
325,36.179999191314,1,5.07198292862658
326,36.1999991908669,1,5.038654479154279
327,36.2199991904199,1,5.011533536480123
328,36.2399991899729,1,4.991010999942524
329,36.2599991895258,1,4.9741371985630725
330,36.2799991890788,1,4.98641922246405
331,36.2999991886318,1,5.001296551875888
332,36.3199991881847,1,5.0268640753350216
333,36.3399991877377,1,5.070768408534516
334,36.3599991872907,1,5.116236777833884
335,36.3799991868436,1,5.178839583053991
336,36.3999991863966,1,5.250164625574742
337,36.4199991859496,1,5.337546113382366
338,36.4399991855025,1,5.4253655858368015
339,36.4599991850555,1,5.521098261877357
340,36.4799991846085,1,5.632127183816993
341,36.4999991841614,1,5.750750743734864
342,36.5199991837144,1,5.8923855467568345
343,36.5399991832674,1,6.03407501822464
344,36.5599991828203,1,6.175908679423562
345,36.5799991823733,1,6.333616028723083
346,36.5999991819263,1,6.49143835375659
347,36.6199991814792,1,6.649323786021726
348,36.6399991810322,1,6.807345097183189
349,36.6599991805851,1,6.965469086580703
350,36.6799991801381,1,7.123666961892378
351,36.6999991796911,1,7.281959394644042
352,36.719999179244,1,7.440292823933779
353,36.739999178797,1,7.598685012522396
354,36.75999917835,1,7.749243714735658
355,36.7799991779029,1,7.884561155981501
356,36.7999991774559,1,8.012278181651562
357,36.8199991770089,1,8.124876086194453
358,36.8399991765618,1,8.237703880167166
359,36.8599991761148,1,8.335664037526142
360,36.8799991756678,1,8.426520016334678
361,36.8999991752207,1,8.503025665950227
362,36.9199991747737,1,8.580183865500477
363,36.9399991743267,1,8.65078152784465
364,36.9599991738796,1,8.707887973612895
365,36.9799991734326,1,8.759091815529374
366,36.9999991729856,1,8.797860701717466
367,37.0199991725385,1,8.838342200041419
368,37.0399991720915,1,8.862430490672393
369,37.0599991716444,1,8.887901576649368
370,37.0799991711974,1,8.902684029536111
371,37.0999991707504,1,8.918304807118409
372,37.1199991703033,1,8.933261860104462
373,37.1399991698563,1,8.9456950625426
374,37.1599991694093,1,8.9585950484466
375,37.1799991689622,1,8.962712471094587
376,37.1999991685152,1,8.966897054730701
377,37.2199991680682,1,8.969421354568501
378,37.2399991676211,1,8.971944099392507
379,37.2599991671741,1,8.973640520988967
380,37.2799991667271,1,8.973607745162763
381,37.29999916628,1,8.973609194338165
382,37.319999165833,1,8.973582543454597
383,37.339999165386,1,8.973582543454597
384,37.3599991649389,1,8.973582543454597
385,37.3799991644919,1,8.973582543454597
386,37.3999991640449,1,8.973582543454597
387,37.4199991635978,1,8.973582543454597
388,37.4399991631508,1,8.958072912081198
389,37.4599991627038,1,8.94253614221732
390,37.4799991622567,1,8.90377484692628
391,37.4999991618097,1,8.864972251813295
392,37.5199991613626,1,8.81069843498759
393,37.5399991609156,1,8.756466569686355
394,37.5599991604686,1,8.694444987989414
395,37.5799991600215,1,8.616980414139178
396,37.5999991595745,1,8.531855631517468
397,37.6199991591275,1,8.431276087575972
398,37.6399991586804,1,8.33078847268977
399,37.6599991582334,1,8.245867080889367
400,37.6799991577864,1,8.168661250424687
401,37.6999991573393,1,8.106958437994685
402,37.7199991568923,1,8.045309951429108
403,37.7399991564453,1,7.999110829393962
404,37.7599991559982,1,7.952901094994905
405,37.7799991555512,1,7.929817463733877
406,37.7999991551042,1,7.906719442362779
407,37.8199991546571,1,7.891358973383344
408,37.8399991542101,1,7.891391366185038
409,37.8599991537631,1,7.891370801136928
410,37.879999153316,1,7.891391366185038
411,37.899999152869,1,7.891370801136928
412,37.919999152422,1,7.891391366185038
413,37.9399991519749,1,7.891370801136928
414,37.9599991515279,1,7.891391366185038
415,37.9799991510808,1,7.891370801136928
416,37.9999991506338,1,7.891391366185038
417,38.0199991501868,1,7.891370801136928
418,38.0399991497397,1,7.891391366185038
419,38.0599991492927,1,7.891370801136928
420,38.0799991488457,1,7.891391366185038
421,38.0999991483986,1,7.891370801136928
422,38.1199991479516,1,7.891391366185038
423,38.1399991475046,1,7.891370801136928
424,38.1599991470575,1,7.891391366185038
425,38.1799991466105,1,7.891370801136928
426,38.1999991461635,1,7.891391366185038
427,38.2199991457164,1,7.891370801136928
428,38.2399991452694,1,7.875962613728809
429,38.2599991448224,1,7.860576067014326
430,38.2799991443753,1,7.822147905318236
431,38.2999991439283,1,7.783689634211014
432,38.3199991434813,1,7.737615683546508
433,38.3399991430342,1,7.676183077922141
434,38.3599991425872,1,7.614786279003906
435,38.3799991421402,1,7.53809495187299
436,38.3999991416931,1,7.469143228515678
437,38.4199991412461,1,7.415526520823903
438,38.439999140799,1,7.361955662138945
439,38.459999140352,1,7.316092718668994
440,38.479999139905,1,7.285479238638481
441,38.4999991394579,1,7.262521216209373
442,38.5199991390109,1,7.262521145077372
443,38.5399991385639,1,7.262521145077372
444,38.5599991381168,1,7.262521145077372
445,38.5799991376698,1,7.266722386465505
446,38.5999991372228,1,7.270950700577931
447,38.6199991367757,1,7.277051508516062
448,38.6399991363287,1,7.286470588944285
449,38.6599991358817,1,7.296188843934604
450,38.6799991354346,1,7.310866800918235
451,38.6999991349876,1,7.329021878099982
452,38.7199991345406,1,7.353688469706018
453,38.7399991340935,1,7.379970338464805
454,38.7599991336465,1,7.409596496760996
455,38.7799991331995,1,7.443813275718404
456,38.7999991327524,1,7.48081734578661
457,38.8199991323054,1,7.524665205485344
458,38.8399991318583,1,7.570379548072985
459,38.8599991314113,1,7.624047969486194
460,38.8799991309643,1,7.683210444340517
461,38.8999991305172,1,7.748223602383436
462,38.9199991300702,1,7.815972586807423
463,38.9399991296232,1,7.886380434677251
464,38.9599991291761,1,7.959386988372448
465,38.9799991287291,1,8.034916611336245
466,38.9999991282821,1,8.112893634606163
467,39.019999127835,1,8.193258574974532
468,39.039999127388,1,8.275936676690813
469,39.059999126941,1,8.360854544777004
470,39.0799991264939,1,8.447954175338948
471,39.0999991260469,1,8.537161378185647
472,39.1199991255999,1,8.628415217300002
473,39.1399991251528,1,8.721651496463709
474,39.1599991247058,1,8.816801444230594
475,39.1799991242588,1,8.913812903533424
476,39.1999991238117,1,9.01261598943714
477,39.2199991233647,1,9.113160051891686
478,39.2399991229177,1,9.215383514647256
479,39.2599991224706,1,9.319236449301128
480,39.2799991220236,1,9.424659025145663
481,39.2999991215765,1,9.531603958963773
482,39.3199991211295,1,9.640016025678314
483,39.3399991206825,1,9.749847613142094
484,39.3599991202354,1,9.86105413327024
485,39.3799991197884,1,9.973587679665517
486,39.3999991193414,1,10.087403651491755
487,39.4199991188943,1,10.202458563815687
488,39.4399991184473,1,10.318713246031228
489,39.4599991180003,1,10.436124595585817
490,39.4799991175532,1,10.554654556159058
491,39.4999991171062,1,10.674269961906267
492,39.5199991166592,1,10.794928444296067
493,39.5399991162121,1,10.916598550606723
494,39.5599991157651,1,11.03924773453081
495,39.5799991153181,1,11.16284186724696
496,39.599999114871,1,11.2873525705532
497,39.619999114424,1,11.412746403402286
498,39.639999113977,1,11.538996854267932
499,39.6599991135299,1,11.66607595297168
500,39.6799991130829,1,11.793956561585466
501,39.6999991126359,1,11.92261318999418
502,39.7199991121888,1,12.052021311400715
503,39.7399991117418,1,12.182156382636808
504,39.7599991112947,1,12.2998836769442
505,39.7799991108477,1,12.404991161899355
506,39.7999991104007,1,12.510526223857704
507,39.8199991099536,1,12.609849806452415
508,39.8399991095066,1,12.696215455576446
509,39.8599991090596,1,12.776157462150042
510,39.8799991086125,1,12.842947673646217
511,39.8999991081655,1,12.909888202968371
512,39.9199991077185,1,12.963555397420858
513,39.9399991072714,1,13.017316077250987
514,39.9599991068244,1,13.050958134153916
515,39.9799991063774,1,13.084636272605527
516,39.9999991059303,1,13.11156737700266
517,40.0199991054833,1,13.125061799464168
518,40.0399991050363,1,13.13855189815787
519,40.0599991045892,1,13.138562203787423
520,40.0799991041422,1,13.138562203787423
521,40.0999991036952,1,13.138562203787423
522,40.1199991032481,1,13.138562203787423
523,40.1399991028011,1,13.138562203787423
524,40.1599991023541,1,13.138562559167422
525,40.179999101907,1,13.138572509424119
526,40.19999910146,1,13.138572509424119
527,40.2199991010129,1,13.138572864811447
528,40.2399991005659,1,13.138572864811447
529,40.2599991001189,1,13.138583170462612
530,40.2799990996718,1,13.138583170462612
531,40.2999990992248,1,13.138583170462612
532,40.3199990987778,1,13.138583525864876
533,40.3399990983307,1,13.138583525864876
534,40.3599990978837,1,13.138593476120915
535,40.3799990974367,1,13.138593476120915
536,40.3999990969896,1,13.13859383153051
537,40.4199990965426,1,13.13859383153051
538,40.4399990960956,1,13.13860413720329
539,40.4599990956485,1,13.13860413720329
540,40.4799990952015,1,13.13860413720329
541,40.4999990947545,1,13.138604492627815
542,40.5199990943074,1,13.138604492627815
543,40.5399990938604,1,13.138614442883195
544,40.5599990934134,1,13.138614798315057
545,40.5799990929663,1,13.138614798315057
546,40.5999990925193,1,13.138614798315057
547,40.6199990920722,1,13.138614798315057
548,40.6399990916252,1,13.138625104009447
549,40.6599990911782,1,13.138625104009447
550,40.6799990907311,1,13.138625459456243
551,40.6999990902841,1,13.138625459456243
552,40.7199990898371,1,13.138635409710966
553,40.73999908939,1,13.138635765165095
554,40.759999088943,1,13.138635765165095
555,40.779999088496,1,13.138636120626828
556,40.7999990880489,1,13.13864607088109
557,40.8199990876019,1,13.13864607088109
558,40.8399990871549,1,13.13864607088109
559,40.8599990867078,1,13.138646426350157
560,40.8799990862608,1,13.138656376604224
561,40.8999990858138,1,13.13865673208062
562,40.9199990853667,1,13.13865673208062
563,40.9399990849197,1,13.13865673208062
564,40.9599990844727,1,13.138657087564612
565,40.9799990840256,1,13.138657087564612
566,40.9999990835786,1,13.138657087564612
567,41.0199990831316,1,13.13866739330955
568,41.0399990826845,1,13.13866739330955
569,41.0599990822375,1,13.13866739330955
570,41.0799990817904,1,13.13866739330955
571,41.0999990813434,1,13.13866774880848
572,41.1199990808964,1,13.13866774880848
573,41.1399990804493,1,13.13866774880848
574,41.1599990800023,1,13.13866774880848
575,41.1799990795553,1,13.138678054567887
576,41.1999990791082,1,13.138678054567887
577,41.2199990786612,1,13.138678054567887
578,41.2399990782142,1,13.138678054567887
579,41.2599990777671,1,13.13867841008175
580,41.2799990773201,1,13.138688360334433
581,41.2999990768731,1,13.138688360334433
582,41.319999076426,1,13.13868871585563
583,41.339999075979,1,13.13868871585563
584,41.359999075532,1,13.13868871585563
585,41.3799990750849,1,13.138698666108116
586,41.3999990746379,1,13.138699021636645
587,41.4199990741909,1,13.138699021636645
588,41.4399990737438,1,13.138699021636645
589,41.4599990732968,1,13.138699021636645
590,41.4799990728498,1,13.138699021636645
591,41.4999990724027,1,13.138699377172774
592,41.5199990719557,1,13.138699377172774
593,41.5399990715086,1,13.138709327424797
594,41.5599990710616,1,13.138709682968258
595,41.5799990706146,1,13.138709682968258
596,41.5999990701675,1,13.138709682968258
597,41.6199990697205,1,13.138710038519324
598,41.6399990692735,1,13.138719988770887
599,41.6599990688264,1,13.138720344329284
600,41.6799990683794,1,13.138720344329284
601,41.6999990679324,1,13.138730294580647
602,41.7199990674853,1,13.138730294580647
603,41.7399990670383,1,13.138730650146375
604,41.7599990665913,1,13.138730650146375
605,41.7799990661442,1,13.138730650146375
606,41.7999990656972,1,13.138740955970611
607,41.8199990652502,1,13.138740955970611
608,41.8399990648031,1,13.138740955970611
609,41.8599990643561,1,13.138740955970611
610,41.8799990639091,1,13.138741311551273
611,41.899999063462,1,13.138741311551273
612,41.919999063015,1,13.138751261801982
613,41.9399990625679,1,13.138751617389977
614,41.9599990621209,1,13.138751617389977
615,41.9799990616739,1,13.138751617389977
616,41.9999990612268,1,13.138751617389977
617,42.0199990607798,1,13.138751617389977
618,42.0399990603328,1,13.138751972985572
619,42.0599990598857,1,13.138761923235824
620,42.0799990594387,1,13.138761923235824
621,42.0999990589917,1,13.138762278838751
622,42.1199990585446,1,13.138762278838751
623,42.1399990580976,1,13.138762278838751
624,42.1599990576506,1,13.138772229088808
625,42.1799990572035,1,13.138772229088808
626,42.1999990567565,1,13.138772229088808
627,42.2199990563095,1,13.138772229088808
628,42.2399990558624,1,13.138772229088808
629,42.2599990554154,1,13.138772229088808
630,42.2799990549684,1,13.138772229088808
631,42.2999990545213,1,13.138772584699064
632,42.3199990540743,1,13.138772584699064
633,42.3399990536273,1,13.138772940316924
634,42.3599990531802,1,13.138772940316924
635,42.3799990527332,1,13.138782890566512
636,42.3999990522861,1,13.138783246191707
637,42.4199990518391,1,13.138783246191707
638,42.4399990513921,1,13.138783601824501
639,42.459999050945,1,13.138793552073633
640,42.479999050498,1,13.138793552073633
641,42.499999050051,1,13.138793552073633
642,42.5199990496039,1,13.138793907713756
643,42.5399990491569,1,13.138793907713756
644,42.5599990487099,1,13.138794263361483
645,42.5799990482628,1,13.138804213610149
646,42.5999990478158,1,13.138804213610149
647,42.6199990473688,1,13.138804213610149
648,42.6399990469217,1,13.138804569265208
649,42.6599990464747,1,13.138804569265208
650,42.6799990460277,1,13.13881451951368
651,42.6999990455806,1,13.13881451951368
652,42.7199990451336,1,13.138814875176072
653,42.7399990446866,1,13.138814875176072
654,42.7599990442395,1,13.138815230846067
655,42.7799990437925,1,13.138815230846067
656,42.7999990433455,1,13.138825536771401
657,42.8199990428984,1,13.138825536771401
658,42.8399990424514,1,13.138825536771401
659,42.8599990420043,1,13.138825536771401
660,42.8799990415573,1,13.138835842703873
661,42.8999990411103,1,13.138835842703873
662,42.9199990406632,1,13.138835842703873
663,42.9399990402162,1,13.138836198396133
664,42.9599990397692,1,13.138836198396133
665,42.9799990393221,1,13.138836198396133
666,42.9999990388751,1,13.138836198396133
667,43.0199990384281,1,13.138846504343071
668,43.039999037981,1,13.138846504343071
669,43.059999037534,1,13.138846504343071
670,43.079999037087,1,13.138846504343071
671,43.0999990366399,1,13.138846860050265
672,43.1199990361929,1,13.138856810297154
673,43.1399990357459,1,13.138856810297154
674,43.1599990352988,1,13.138857166011677
675,43.1799990348518,1,13.138857166011677
676,43.1999990344048,1,13.138857166011677
677,43.2199990339577,1,13.138857521733803
678,43.2399990335107,1,13.13886747198023
679,43.2599990330637,1,13.13886747198023
680,43.2799990326166,1,13.13886747198023
681,43.2999990321696,1,13.138867827709689
682,43.3199990317225,1,13.138867827709689
683,43.3399990312755,1,13.138877777955917
684,43.3599990308285,1,13.138877777955917
685,43.3799990303814,1,13.138878133692707
686,43.3999990299344,1,13.138878133692707
687,43.4199990294874,1,13.138878133692707
688,43.4399990290403,1,13.138878133692707
689,43.4599990285933,1,13.138888439682866
690,43.4799990281463,1,13.138888439682866
691,43.4999990276992,1,13.138888795434585
692,43.5199990272522,1,13.138888795434585
693,43.5399990268052,1,13.138888795434585
694,43.5599990263581,1,13.13888915119391
695,43.5799990259111,1,13.138899101439215
696,43.5999990254641,1,13.138899101439215
697,43.619999025017,1,13.138899457205873
698,43.63999902457,1,13.138899457205873
699,43.659999024123,1,13.138899457205873
700,43.6799990236759,1,13.13890976322497
