(0,0,0),68.9399984590709
(0,0,0),68.9599984586239
(0,0,0),68.9799984581769
(0,0,0),68.9999984577298
(0,0,0),69.0199984572828
(0,0,0),69.0399984568357
(0,0,0),69.0599984563887
(0,0,0),69.0799984559417
(0,0,0),69.0999984554946
(0,0,0),69.1199984550476
(0,0,0),69.1399984546006
(0,0,0),69.1599984541535
(0,0,0),69.1799984537065
(0,0,0),69.1999984532595
(-0.1072322,-0.04517937,0.3119743),69.2199984528124
(-0.1610857,-0.06786919,0.4686526),69.2399984523654
(-0.2682913,-0.1130381,0.780549),69.2599984519184
(-0.3220329,-0.1356812,0.9369003),69.2799984514713
(-0.3220329,-0.1356812,0.9369008),69.2999984510243
(-0.4295008,-0.1809607,1.249563),69.3199984505773
(-0.4831217,-0.2035532,1.405566),69.3399984501302
(-0.5367427,-0.2261457,1.561569),69.3599984496832
(-0.5367427,-0.2261457,1.56157),69.3799984492362
(-0.6976771,-0.293952,2.029784),69.3999984487891
(-0.7514431,-0.3166056,2.18621),69.4199984483421
(-0.7514431,-0.3166056,2.18621),69.4399984478951
(-0.9127726,-0.3845787,2.655576),69.459998447448
(-0.9663938,-0.4071712,2.81158),69.479998447001
(-1.020015,-0.4297638,2.967585),69.4999984465539
(-1.073636,-0.4523563,3.123589),69.5199984461069
(-1.127257,-0.4749489,3.279593),69.5399984456599
(-1.234721,-0.5202265,3.592242),69.5599984452128
(-1.288342,-0.542819,3.748246),69.5799984447658
(-1.341963,-0.5654116,3.904251),69.5999984443188
(-1.395584,-0.5880041,4.060256),69.6199984438717
(-1.449205,-0.6105967,4.21626),69.6399984434247
(-1.503019,-0.6332693,4.372825),69.6599984429777
(-1.610235,-0.678442,4.684753),69.6799984425306
(-1.663913,-0.7010584,4.840923),69.6999984420836
(-1.717535,-0.7236509,4.996928),69.7199984416366
(-1.717535,-0.7236509,4.996929),69.7399984411895
(-1.879912,-0.7920637,5.469337),69.7599984407425
(-1.879912,-0.7920637,5.469339),69.7799984402955
(-1.879912,-0.7920637,5.469339),69.7999984398484
(-2.039521,-0.8593111,5.933696),69.8199984394014
(-2.039521,-0.8593111,5.933698),69.8399984389544
(-2.200706,-0.9272232,6.402642),69.8599984385073
(-2.200707,-0.9272232,6.402644),69.8799984380603
(-2.308043,-0.9724464,6.714921),69.8999984376132
(-2.361666,-0.995039,6.870925),69.9199984371662
(-2.361667,-0.995039,6.870927),69.9399984367192
(-2.522711,-1.06289,7.339456),69.9599984362721
(-2.57649,-1.085547,7.495915),69.9799984358251
(-2.57649,-1.085547,7.495918),69.9999984353781
(-2.683782,-1.130752,7.808063),70.019998434931
(-2.737464,-1.153369,7.964244),70.039998434484
(-2.84479,-1.198587,8.276489),70.059998434037
(-2.898412,-1.22118,8.432494),70.0799984335899
(-2.952035,-1.243773,8.588503),70.0999984331429
(-2.952036,-1.243773,8.588506),70.1199984326959
(-3.05947,-1.289037,8.901069),70.1399984322488
(-3.113093,-1.311629,9.057077),70.1599984318018
(-3.113094,-1.311629,9.057079),70.1799984313548
(-3.27408,-1.379457,9.525442),70.1999984309077
(-3.274082,-1.379457,9.525445),70.2199984304607
(-3.381546,-1.424734,9.838095),70.2399984300137
(-3.435425,-1.447433,9.994844),70.2599984295666
(-3.542567,-1.492575,10.30655),70.2799984291196
(-3.596264,-1.515198,10.46278),70.2999984286726
(-3.596265,-1.515198,10.46278),70.3199984282255
(-3.703642,-1.560438,10.77518),70.3399984277785
(-3.811034,-1.605685,11.08762),70.3599984273314
(-3.811035,-1.605685,11.08762),70.3799984268844
(-3.918312,-1.650884,11.39973),70.3999984264374
(-3.972101,-1.673546,11.55622),70.4199984259903
(-3.972102,-1.673546,11.55622),70.4399984255433
(-4.132924,-1.741304,12.02411),70.4599984250963
(-4.132925,-1.741304,12.02411),70.4799984246492
(-4.240361,-1.78657,12.33668),70.4999984242022
(-4.293984,-1.809162,12.49269),70.5199984237552
(-4.293985,-1.809162,12.4927),70.5399984233081
(-4.455031,-1.877015,12.96124),70.5599984228611
(-4.455032,-1.877015,12.96124),70.5799984224141
(-4.455032,-1.877015,12.96124),70.599998421967
(-4.616114,-1.944883,13.42988),70.61999842152
(-4.669737,-1.967476,13.5859),70.639998421073
(-4.777139,-2.012727,13.89836),70.6599984206259
(-4.830763,-2.035319,14.05437),70.6799984201789
(-4.830764,-2.035319,14.05438),70.6999984197319
(-4.938156,-2.080565,14.36682),70.7199984192848
(-4.99178,-2.103158,14.52283),70.7399984188378
(-5.09918,-2.148408,14.83529),70.7599984183908
(-5.152916,-2.171048,14.99163),70.7799984179437
(-5.152917,-2.171048,14.99164),70.7999984174967
(-5.2602,-2.216249,15.30375),70.8199984170496
(-5.313957,-2.238896,15.46015),70.8399984166026
(-5.421249,-2.284101,15.7723),70.8599984161556
(-5.474874,-2.306693,15.92832),70.8799984157085
(-5.474875,-2.306693,15.92833),70.8999984152615
(-5.582248,-2.351932,16.24071),70.9199984148145
(-5.635967,-2.374563,16.397),70.9399984143674
(-5.743299,-2.419785,16.70926),70.9599984139204
(-5.796924,-2.442377,16.86527),70.9799984134734
(-5.796926,-2.442377,16.86527),70.9999984130263
(-5.904337,-2.487632,17.17776),71.0199984125793
(-5.958045,-2.510259,17.33401),71.0399984121323
(-6.065356,-2.55547,17.64622),71.0599984116852
(-6.11898,-2.578063,17.80223),71.0799984112382
(-6.118983,-2.578063,17.80223),71.0999984107912
(-6.226395,-2.623319,18.11473),71.1199984103441
(-6.28002,-2.645911,18.27074),71.1399984098971
(-6.387396,-2.69115,18.58313),71.1599984094501
(-6.44102,-2.713742,18.73914),71.179998409003
(-6.441022,-2.713742,18.73915),71.199998408556
(-6.548442,-2.759001,19.05166),71.219998408109
(-6.602067,-2.781593,19.20768),71.2399984076619
(-6.709466,-2.826843,19.52014),71.2599984072149
(-6.763093,-2.849436,19.67616),71.2799984067678
(-6.763095,-2.849436,19.67617),71.2999984063208
(-6.870517,-2.894695,19.9887),71.3199984058738
(-6.924247,-2.917332,20.14502),71.3399984054267
(-7.031572,-2.96255,20.45727),71.3599984049797
(-7.085337,-2.985201,20.61369),71.3799984045327
(-7.085339,-2.985201,20.6137),71.3999984040856
(-7.192583,-3.030385,20.9257),71.4199984036386
(-7.246282,-3.053008,21.08194),71.4399984031916
(-7.353649,-3.098243,21.3943),71.4599984027445
(-7.40733,-3.120859,21.55048),71.4799984022975
(-7.407331,-3.120859,21.55049),71.4999984018505
(-7.51469,-3.166092,21.86283),71.5199984014034
(-7.568316,-3.188684,22.01885),71.5399984009564
(-7.675747,-3.233947,22.3314),71.5599984005094
(-7.729374,-3.256539,22.48742),71.5799984000623
(-7.729377,-3.256539,22.48743),71.5999983996153
(-7.836749,-3.301778,22.79982),71.6199983991683
(-7.890532,-3.324437,22.9563),71.6399983987212
