(0,0,0),52.1399988345802
(2.051359E-05,0.07738304,-2.696544E-06),52.1599988341331
(9.302299E-06,0.09286118,2.070472E-05),52.1799988336861
(3.822237E-05,0.0959549,1.207216E-05),52.1999988332391
(6.471418E-05,0.09657478,1.208027E-05),52.219998832792
(6.84885E-05,0.09669685,2.243636E-05),52.239998832345
(5.75788E-05,0.09672165,1.089931E-05),52.259998831898
(3.869014E-05,0.09672737,1.237246E-05),52.2799988314509
(6.00688E-05,0.09672737,2.298259E-06),52.2999988310039
(9.345324E-05,0.09672737,3.331509E-06),52.3199988305569
(0.0001200911,0.09672737,2.300077E-06),52.3399988301098
(0.0001195514,0.09672737,3.708558E-05),52.3599988296628
(0.0001201488,0.09672737,2.337115E-06),52.3799988292158
(0.0001194979,0.09672737,3.705119E-05),52.3999988287687
(0.0001201482,0.09672737,2.336729E-06),52.4199988283217
(0.0001194979,0.09672737,3.705124E-05),52.4399988278747
(0.0001201482,0.09672737,2.336729E-06),52.4599988274276
(0.0001194979,0.09672737,3.705124E-05),52.4799988269806
(0.0001201482,0.09672737,2.336729E-06),52.4999988265336
(0.0001194979,0.09672737,3.705124E-05),52.5199988260865
(0.0001201482,0.09672737,2.336729E-06),52.5399988256395
(0.0001194979,0.09672737,3.705124E-05),52.5599988251925
(0.0001201482,0.09672737,2.336729E-06),52.5799988247454
(0.0001194979,0.09672737,3.705124E-05),52.5999988242984
(0.0001201482,0.09672737,2.336729E-06),52.6199988238513
(0.0001194979,0.09672737,3.705124E-05),52.6399988234043
(0.0001201482,0.09672737,2.336729E-06),52.6599988229573
(0.0001194979,0.09672737,3.705124E-05),52.6799988225102
(0.0001201482,0.09672737,2.336729E-06),52.6999988220632
(0.0001201196,0.09672737,2.318397E-06),52.7199988216162
(9.15342E-05,0.09672737,1.22991E-05),52.7399988211691
(8.870629E-05,0.09672737,4.221569E-05),52.7599988207221
(6.020198E-05,0.09672737,5.224845E-05),52.7799988202751
(9.494372E-05,0.09672737,3.942031E-05),52.799998819828
(0.0001073878,0.09672737,5.987542E-05),52.819998819381
(0.0001095515,0.09672737,8.05304E-05),52.839998818934
(0.0001201642,0.09672737,9.527669E-05),52.8599988184869
(8.346067E-05,0.09672737,9.664577E-05),52.8799988180399
(8.540883E-05,0.09672737,0.0001330284),52.8999988175929
(8.345675E-05,0.09672737,9.664325E-05),52.9199988171458
(8.311918E-05,0.09672737,9.642653E-05),52.9399988166988
(6.692021E-05,0.09672737,0.0001166258),52.9599988162518
(7.3289E-05,0.09672737,8.898239E-05),52.9799988158047
(7.365071E-05,0.09672737,8.921459E-05),52.9999988153577
(8.310319E-05,0.09672737,9.641627E-05),53.0199988149107
(6.529166E-05,0.09672737,0.0001053807),53.0399988144636
(6.39377E-05,0.09672737,9.091197E-05),53.0599988140166
(8.624492E-05,0.09672737,9.163349E-05),53.0799988135695
(8.314636E-05,0.09672737,9.644399E-05),53.0999988131225
(7.797472E-05,0.09672737,9.7657E-05),53.1199988126755
(8.819909E-05,0.09672737,9.515462E-05),53.1399988122284
(8.044246E-05,0.09672737,9.470811E-05),53.1599988117814
(8.037801E-05,0.09672737,9.466674E-05),53.1799988113344
(8.038651E-05,0.09672737,9.467219E-05),53.1999988108873
(8.038669E-05,0.09672737,9.467231E-05),53.2199988104403
(8.038669E-05,0.09672737,9.46723E-05),53.2399988099933
(8.683335E-05,0.09672737,9.541112E-05),53.2599988095462
(8.575886E-05,0.09672737,9.245473E-05),53.2799988090992
(8.311743E-05,0.09672737,9.642541E-05),53.2999988086522
(8.283408E-05,0.09672737,9.62435E-05),53.3199988082051
(8.42122E-05,0.09672737,9.712824E-05),53.3399988077581
(8.309392E-05,0.09672737,9.641032E-05),53.3599988073111
(7.739077E-05,0.09672737,0.0001074817),53.379998806864
(8.721487E-05,0.09672737,0.000146654),53.399998806417
(0.0001092019,0.09672737,0.0001619028),53.41999880597
(0.0001101953,0.09672737,0.0001580073),53.4399988055229
(0.0001014482,0.09672737,0.000180724),53.4599988050759
(0.0001207351,0.09672737,0.0001953725),53.4799988046288
(0.0001132427,0.09672737,0.0002188948),53.4999988041818
(0.0001354919,0.09672737,0.000227512),53.5199988037348
(0.0001479635,0.09672737,0.0002162528),53.5399988032877
(0.0001480672,0.09672737,0.0002163193),53.5599988028407
(0.0001480622,0.09672737,0.0002163161),53.5799988023937
(0.000148062,0.09672737,0.000216316),53.5999988019466
(0.000148062,0.09672737,0.000216316),53.6199988014996
(0.000148062,0.09672737,0.000216316),53.6399988010526
(0.000148062,0.09672737,0.000216316),53.6599988006055
(0.0001568039,0.09672737,0.0002117286),53.6799988001585
(0.0001295769,0.09672737,0.0002293811),53.6999987997115
(9.904184E-05,0.09672737,0.0002301771),53.7199987992644
(9.91968E-05,0.09672737,0.0002291433),53.7399987988174
(6.874676E-05,0.09672737,0.0002322605),53.7599987983704
(6.311772E-05,0.09672737,0.0002422462),53.7799987979233
(5.09802E-05,0.09672737,0.0002446536),53.7999987974763
(4.257221E-05,0.09672737,0.0002313228),53.8199987970293
(6.841525E-05,0.09672737,0.0002320477),53.8399987965822
(9.335658E-05,0.09672737,0.0002151944),53.8599987961352
(6.862976E-05,0.09672737,0.0002321854),53.8799987956882
(8.496587E-05,0.09672737,0.0002234071),53.8999987952411
(6.927272E-05,0.09672737,0.0002314649),53.9199987947941
(7.222335E-05,0.09672737,0.0002254261),53.939998794347
(6.855508E-05,0.09672737,0.0002321375),53.9599987939
(6.851073E-05,0.09672737,0.000232109),53.979998793453
