(6.04,-20.47,-21.14),48.6399989128113
(6.039997900910912,-20.392616959999998,-21.1400247955319),48.6599989123642
(6.039997880755672,-20.37713882,-21.140024795533478),48.6799989119172
(6.040022961539319,-20.3740451,-21.140041961671933),48.6999989114702
(6.040048013854803,-20.373425219999998,-21.14003623961922),48.7199989110231
(6.040060904559141,-20.373303149999998,-21.140024795533222),48.7399989105761
(6.040048578775391,-20.37327835,-21.139997138970926),48.7599989101291
(6.04004844721145,-20.37327263,-21.139997138975506),48.779998909682
(6.040048465666308,-20.37327263,-21.139997138975573),48.799998909235
(6.0400484660490426,-20.37327263,-21.139997138971733),48.819998908788
(6.04004846602681,-20.37327263,-21.139997138969346),48.8399989083409
(6.040048466035224,-20.37327263,-21.139997138974746),48.8599989078939
(6.04004846602681,-20.37327263,-21.139997138969346),48.8799989074469
(6.040048466035224,-20.37327263,-21.139997138974746),48.8999989069998
(6.04004846602681,-20.37327263,-21.139997138969346),48.9199989065528
(6.040048466035224,-20.37327263,-21.139997138974746),48.9399989061058
(6.04004846602681,-20.37327263,-21.139997138969346),48.9599989056587
(6.040048466035224,-20.37327263,-21.139997138974746),48.9799989052117
(6.04004846602681,-20.37327263,-21.139997138969346),48.9999989047647
(6.040048466035224,-20.37327263,-21.139997138974746),49.0199989043176
(6.04004846602681,-20.37327263,-21.139997138969346),49.0399989038706
(6.040048466035224,-20.37327263,-21.139997138974746),49.0599989034235
(6.04004846602681,-20.37327263,-21.139997138969346),49.0799989029765
(6.040048466035224,-20.37327263,-21.139997138974746),49.0999989025295
(6.04004846602681,-20.37327263,-21.139997138969346),49.1199989020824
(6.040048466035224,-20.37327263,-21.139997138974746),49.1399989016354
(6.04004846602681,-20.37327263,-21.139997138969346),49.1599989011884
(6.040048466035224,-20.37327263,-21.139997138974746),49.1799989007413
(6.04004846602681,-20.37327263,-21.139997138969346),49.1999989002943
(6.040048466035224,-20.37327263,-21.139997138974746),49.2199988998473
(6.04004846602681,-20.37327263,-21.139997138969346),49.2399988994002
(6.040048466035224,-20.37327263,-21.139997138974746),49.2599988989532
(6.04004846602681,-20.37327263,-21.139997138969346),49.2799988985062
(6.040048466035224,-20.37327263,-21.139997138974746),49.2999988980591
(6.04004846602681,-20.37327263,-21.139997138969346),49.3199988976121
(6.040048466035224,-20.37327263,-21.139997138974746),49.3399988971651
(6.04004846602681,-20.37327263,-21.139997138969346),49.359998896718
(6.040048466035224,-20.37327263,-21.139997138974746),49.379998896271
(6.04004846602681,-20.37327263,-21.139997138969346),49.399998895824
(6.040048466035224,-20.37327263,-21.139997138974746),49.4199988953769
(6.04004846602681,-20.37327263,-21.139997138969346),49.4399988949299
(6.040048466035224,-20.37327263,-21.139997138974746),49.4599988944829
(6.04004846602681,-20.37327263,-21.139997138969346),49.4799988940358
