Timestep,Nearest Target,Distance
0.0,Hostage 1,30.067423833777312
0.01999999955289411,Hostage 1,30.06988624858753
0.0399999991058948,Hostage 1,30.07039136204362
0.05999999865889549,Hostage 1,30.070493889766876
0.07999999821179671,Hostage 1,30.07054531336768
0.0999999977647974,Hostage 1,30.07054793055386
0.11999999731779809,Hostage 1,30.070548581434505
0.1399999968706993,Hostage 1,30.070548802912995
0.1599999964237,Hostage 1,30.070548803480996
0.17999999597669358,Hostage 1,30.070579431476933
0.1999999955295948,Hostage 1,30.07057955313352
0.2199999950825955,Hostage 1,30.07057953402512
0.23999999463559618,Hostage 1,30.070579533647855
0.2599999941884974,Hostage 1,30.070579533669267
0.2799999937414981,Hostage 1,30.070579533669267
0.2999999932944988,Hostage 1,30.07054890564477
0.3199999928474,Hostage 1,30.070548783980634
0.3399999924003936,Hostage 1,30.070548803090922
0.35999999195339427,Hostage 1,30.0705453585168
0.3799999915062955,Hostage 1,30.070543080428457
0.3999999910592962,Hostage 1,30.070524051536115
0.41999999061229687,Hostage 1,30.070525646704134
0.4399999901651981,Hostage 1,30.07051816339938
0.4599999897181988,Hostage 1,30.070518111751127
0.4799999892711,Hostage 1,30.070518118451112
0.4999999888240936,Hostage 1,30.07049381419276
0.5199999883770943,Hostage 1,30.070459349053912
0.5399999879299955,Hostage 1,30.070487753383617
0.5599999874829962,Hostage 1,30.070466700126477
0.5799999870359969,Hostage 1,30.070461009238965
0.5999999865888981,Hostage 1,30.070493215911558
0.6199999861418988,Hostage 1,30.070523861841018
0.6399999856948995,Hostage 1,30.070524523119882
0.6599999852477936,Hostage 1,30.07051504295893
0.6799999848007943,Hostage 1,30.0705312661783
0.699999984353795,Hostage 1,30.070556294893642
0.7199999839066962,Hostage 1,30.070531132010135
0.7399999834596969,Hostage 1,30.070539327730057
0.7599999830126976,Hostage 1,30.07055638844949
0.7799999825655988,Hostage 1,30.07054179173898
0.7999999821185995,Hostage 1,30.070538665294826
0.8199999816716002,Hostage 1,30.070514409657804
0.8399999812244943,Hostage 1,30.07048236193104
0.859999980777495,Hostage 1,30.070453021342328
0.8799999803303962,Hostage 1,30.070435090281997
0.8999999798833969,Hostage 1,30.0704080847031
0.9199999794363976,Hostage 1,30.070405001449316
0.9399999789892988,Hostage 1,30.07039539225766
0.9599999785422995,Hostage 1,30.07040508996717
0.9799999780953002,Hostage 1,30.070405223599384
0.9999999776481943,Hostage 1,30.07040520579674
1.019999977201195,Hostage 1,30.070405205435012
1.0399999767541956,Hostage 1,30.0704052054285
1.0599999763070969,Hostage 1,30.0704052054285
1.0799999758600975,Hostage 1,30.0704052054285
1.0999999754130982,Hostage 1,30.0704052054285
1.1199999749659995,Hostage 1,30.07040968941267
1.1399999745190001,Hostage 1,30.070390397839414
1.1599999740719937,Hostage 1,30.070367426030458
1.179999973624895,Hostage 1,30.070367371661312
1.1999999731778956,Hostage 1,30.070391696546682
1.2199999727308963,Hostage 1,30.07036741373842
1.2399999722837975,Hostage 1,30.070384468943676
1.2599999718367982,Hostage 1,30.070377128212314
1.279999971389799,Hostage 1,30.07039635583479
1.2999999709427001,Hostage 1,30.070415322908364
1.3199999704956937,Hostage 1,30.070426525298657
1.339999970048595,Hostage 1,30.070415070447147
1.3599999696015956,Hostage 1,30.070407572149318
1.3799999691545963,Hostage 1,30.070415159256672
1.3999999687074975,Hostage 1,30.070410013777483
1.4199999682604982,Hostage 1,30.07041890838167
1.439999967813499,Hostage 1,30.070415353897804
1.4599999673664001,Hostage 1,30.070418362264455
1.4799999669193937,Hostage 1,30.070411499445477
1.4999999664723944,Hostage 1,30.070412167001674
1.5199999660252956,Hostage 1,30.070407821663764
1.5399999655782963,Hostage 1,30.070415262794125
1.559999965131297,Hostage 1,30.07041645887879
1.5799999646841982,Hostage 1,30.070414263366363
1.599999964237199,Hostage 1,30.070413819799615
1.6199999637901996,Hostage 1,30.07040893528721
1.6399999633430937,Hostage 1,30.070415992578823
1.6599999628960944,Hostage 1,30.070427516602457
1.679999962449095,Hostage 1,30.070437263957718
1.6999999620019963,Hostage 1,30.07044219262987
1.719999961554997,Hostage 1,30.070437995330543
1.7399999611079977,Hostage 1,30.07044962345638
1.759999960660899,Hostage 1,30.070438094243254
1.7799999602138996,Hostage 1,30.07044959934999
1.7999999597667937,Hostage 1,30.070438093837538
1.8199999593197944,Hostage 1,30.070431444883102
1.839999958872795,Hostage 1,30.07043915844662
1.8599999584256963,Hostage 1,30.070405389532475
1.879999957978697,Hostage 1,30.070393740979735
1.8999999575316977,Hostage 1,30.070369301338573
1.919999957084599,Hostage 1,30.070357252878257
1.9399999566375996,Hostage 1,30.070357380758953
1.9599999561906003,Hostage 1,30.070389864184254
1.9799999557434944,Hostage 1,30.070357481647246
1.999999955296495,Hostage 1,30.070357351270324
2.019999954849496,Hostage 1,30.070357379074164
2.039999954402397,Hostage 1,30.070384258433446
2.0599999539553977,Hostage 1,30.07038442304384
2.0799999535083984,Hostage 1,30.070384397237603
2.0999999530612996,Hostage 1,30.070357517783755
2.1199999526143003,Hostage 1,30.070357353173453
2.139999952167294,Hostage 1,30.070357378979676
2.159999951720195,Hostage 1,30.070357379510845
2.179999951273196,Hostage 1,30.070357379510845
2.1999999508261965,Hostage 1,30.070357379510845
2.2199999503790977,Hostage 1,30.070357379510845
2.2399999499320984,Hostage 1,30.070357379510845
2.2599999494849996,Hostage 1,30.070357379510845
2.2799999490380003,Hostage 1,30.070357379510845
2.299999948590994,Hostage 1,30.070357379510845
2.319999948143895,Hostage 1,30.070357379510845
2.339999947696896,Hostage 1,30.070357379510845
2.3599999472498965,Hostage 1,30.070357379510845
2.3799999468027977,Hostage 1,30.070357379510845
2.3999999463557984,Hostage 1,30.070357379510845
2.419999945908799,Hostage 1,30.070357379510845
2.4399999454617003,Hostage 1,30.070357379510845
2.459999945014694,Hostage 1,30.070357379510845
2.4799999445676946,Hostage 1,30.063103899277575
2.499999944120596,Hostage 1,30.041406163624295
2.5199999436735965,Hostage 1,30.012551627199848
2.539999943226597,Hostage 1,29.976468323912144
2.5599999427794984,Hostage 1,29.933184720784457
2.579999942332499,Hostage 1,29.8827047138859
2.5999999418854998,Hostage 1,29.81786034798429
2.619999941438394,Hostage 1,29.745805172493665
2.6399999409913946,Hostage 1,29.666548749073062
2.659999940544296,Hostage 1,29.580287352451478
2.6799999400972965,Hostage 1,29.487093500001887
2.699999939650297,Hostage 1,29.380057753154457
2.7199999392031984,Hostage 1,29.266071857444423
2.739999938756199,Hostage 1,29.14510351533689
2.7599999383091998,Hostage 1,29.017285245531617
2.779999937862094,Hostage 1,28.88251571212752
2.7999999374150946,Hostage 1,28.7409062232792
2.8199999369680953,Hostage 1,28.599444334983712
2.8399999365209965,Hostage 1,28.458171461925275
2.859999936073997,Hostage 1,28.317099257028048
2.879999935626998,Hostage 1,28.176251541912727
2.899999935179899,Hostage 1,28.035569632488524
2.9199999347328998,Hostage 1,27.895140623393527
2.9399999342858933,Hostage 1,27.754778479224296
2.9599999338387946,Hostage 1,27.61449551750807
2.9799999333917953,Hostage 1,27.473608819630932
2.999999932944796,Hostage 1,27.329641645735727
3.019999932497697,Hostage 1,27.18372927760704
3.039999932050698,Hostage 1,27.037056126945966
3.0599999316036985,Hostage 1,26.88978272543862
3.0799999311565998,Hostage 1,26.742216424896718
3.0999999307095933,Hostage 1,26.594323295309014
3.1199999302624946,Hostage 1,26.446375250389057
3.1399999298154952,Hostage 1,26.298569885609787
3.159999929368496,Hostage 1,26.150914865088172
3.179999928921397,Hostage 1,26.003398025568327
3.199999928474398,Hostage 1,25.856046373380195
3.2199999280273985,Hostage 1,25.7088658167467
3.2399999275802998,Hostage 1,25.561819263632476
3.2599999271332933,Hostage 1,25.41488994288428
3.279999926686294,Hostage 1,25.268491764230845
3.2999999262391952,Hostage 1,25.12412188963516
3.319999925792196,Hostage 1,24.98218553679019
3.3399999253451966,Hostage 1,24.844427462542452
3.359999924898098,Hostage 1,24.711857757133284
3.3799999244510985,Hostage 1,24.58589278839128
3.3999999240040992,Hostage 1,24.471165700173916
3.4199999235569933,Hostage 1,24.36093784665347
3.439999923109994,Hostage 1,24.25264538271113
3.4599999226629947,Hostage 1,24.145624213816355
3.479999922215896,Hostage 1,24.04018295942053
3.4999999217688966,Hostage 1,23.937513850656924
3.5199999213218973,Hostage 1,23.83613046257522
3.5399999208747985,Hostage 1,23.73535545212025
3.5599999204277992,Hostage 1,23.63523816966468
3.5799999199806933,Hostage 1,23.53622377412527
3.599999919533694,Hostage 1,23.438326967663908
3.6199999190866947,Hostage 1,23.34133489191741
3.639999918639596,Hostage 1,23.24505472855259
3.6599999181925966,Hostage 1,23.149492673022365
3.6799999177455973,Hostage 1,23.054615972783846
3.6999999172984985,Hostage 1,22.96049722319569
3.7199999168514992,Hostage 1,22.866398352848645
3.7399999164045,Hostage 1,22.771240316470944
3.759999915957394,Hostage 1,22.674769694037487
3.7799999155103947,Hostage 1,22.577042636354186
3.7999999150633954,Hostage 1,22.477168657940627
3.8199999146162966,Hostage 1,22.376881499430876
3.8399999141692973,Hostage 1,22.277093064719892
3.859999913722298,Hostage 1,22.177987203116142
3.879999913275199,Hostage 1,22.079615540910762
3.8999999128282,Hostage 1,21.981510068694973
3.9199999123811935,Hostage 1,21.883705665590384
3.9399999119340947,Hostage 1,21.78641649070171
3.9599999114870954,Hostage 1,21.689894366415736
3.979999911040096,Hostage 1,21.5936575785648
3.9999999105929973,Hostage 1,21.49819639807841
4.019999910145998,Hostage 1,21.40348247545314
4.039999909698899,Hostage 1,21.309563818320022
4.0599999092519,Hostage 1,21.216413512915977
4.0799999088048935,Hostage 1,21.124048760622546
4.099999908357795,Hostage 1,21.032753716288738
4.119999907910795,Hostage 1,20.942486306009613
4.139999907463796,Hostage 1,20.85379036566618
4.159999907016697,Hostage 1,20.766155561615815
4.179999906569698,Hostage 1,20.679859893669263
4.199999906122699,Hostage 1,20.5956483661319
4.2199999056756,Hostage 1,20.513246142928818
4.2399999052285935,Hostage 1,20.432523648031435
4.259999904781594,Hostage 1,20.3562125526131
4.279999904334495,Hostage 1,20.28202093891214
4.299999903887496,Hostage 1,20.211365224064586
4.319999903440497,Hostage 1,20.14182231977064
4.339999902993398,Hostage 1,20.07393153185771
4.359999902546399,Hostage 1,20.008239086545256
4.379999902099399,Hostage 1,19.944358845863245
4.3999999016522935,Hostage 1,19.885935469112002
4.419999901205294,Hostage 1,19.83335429761385
4.439999900758195,Hostage 1,19.785637763743903
4.459999900311196,Hostage 1,19.743126893313317
4.479999899864197,Hostage 1,19.70614930317182
4.499999899417098,Hostage 1,19.679430248825625
4.519999898970099,Hostage 1,19.658663755884614
4.539999898523099,Hostage 1,19.643615998589482
4.5599998980759935,Hostage 1,19.634031765781188
4.579999897628994,Hostage 1,19.629367323434412
4.599999897181995,Hostage 1,19.632143090602533
4.619999896734896,Hostage 1,19.6381668539274
4.639999896287897,Hostage 1,19.64604804420757
4.6599998958408975,Hostage 1,19.655002508036084
4.679999895393799,Hostage 1,19.665069684547635
4.699999894946799,Hostage 1,19.674895747786888
4.7199998944998,Hostage 1,19.684861916295198
4.739999894052694,Hostage 1,19.694812935837028
4.759999893605695,Hostage 1,19.704626960987984
4.779999893158696,Hostage 1,19.714162679761074
4.799999892711597,Hostage 1,19.72416376530325
4.8199998922645975,Hostage 1,19.735519837443068
4.839999891817598,Hostage 1,19.748355943383228
4.859999891370499,Hostage 1,19.76279638947656
4.8799998909235,Hostage 1,19.778995913121577
4.899999890476394,Hostage 1,19.79819689087231
4.919999890029395,Hostage 1,19.819577406832963
4.9399998895823956,Hostage 1,19.84331429804438
4.959999889135297,Hostage 1,19.86831581860928
4.9799998886882975,Hostage 1,19.894569166459853
4.999999888241298,Hostage 1,19.92399273628519
5.019999887794199,Hostage 1,19.958198434417266
5.0399998873472,Hostage 1,19.997421362429506
5.059999886900194,Hostage 1,20.04240294198444
5.079999886453095,Hostage 1,20.093590929822643
5.0999998860060956,Hostage 1,20.152968261660316
5.119999885559096,Hostage 1,20.21523455083882
5.1399998851119975,Hostage 1,20.27933274011414
5.159999884664998,Hostage 1,20.345758611769067
5.179999884217999,Hostage 1,20.415481151182128
5.1999998837709,Hostage 1,20.488524365634984
5.219999883323894,Hostage 1,20.56391658607696
5.239999882876894,Hostage 1,20.638576789734884
5.2599998824297955,Hostage 1,20.711805890830043
5.279999881982796,Hostage 1,20.78330427647836
5.299999881535797,Hostage 1,20.848201180216943
5.319999881088698,Hostage 1,20.908914143666806
5.339999880641699,Hostage 1,20.96479258097884
5.3599998801946,Hostage 1,21.015777077143806
5.379999879747594,Hostage 1,21.061817182221798
5.399999879300594,Hostage 1,21.097730159508185
5.4199998788534955,Hostage 1,21.128588636465498
5.439999878406496,Hostage 1,21.15434412280277
5.459999877959497,Hostage 1,21.174991839751
5.479999877512398,Hostage 1,21.200839060254452
5.499999877065399,Hostage 1,21.237096601488613
5.5199998766183995,Hostage 1,21.278636551887857
5.539999876171294,Hostage 1,21.325496952673074
5.559999875724294,Hostage 1,21.3777346089568
5.579999875277295,Hostage 1,21.435382366059162
5.599999874830196,Hostage 1,21.503782071160597
5.619999874383197,Hostage 1,21.577765223871566
5.639999873936198,Hostage 1,21.657394440428675
5.659999873489099,Hostage 1,21.742736275352502
5.6799998730420995,Hostage 1,21.833867778608987
5.6999998725951,Hostage 1,21.93627165601162
5.719999872147994,Hostage 1,22.044672011972313
5.739999871700995,Hostage 1,22.153702041543777
5.759999871253896,Hostage 1,22.263340820958
5.779999870806897,Hostage 1,22.373591091853406
5.799999870359898,Hostage 1,22.48443940101218
5.819999869912799,Hostage 1,22.59047613843648
5.8399998694657995,Hostage 1,22.690179293756223
5.8599998690188,Hostage 1,22.784701279459426
5.879999868571694,Hostage 1,22.873944058228584
5.899999868124695,Hostage 1,22.957867791547933
5.919999867677696,Hostage 1,23.030684137742256
5.939999867230597,Hostage 1,23.098015715666293
