Timestep,Nearest Target,Distance
0.0,Hostage 1,30.067423833777312
0.019999999552897663,Hostage 1,30.06988624858753
0.039999999105898354,Hostage 1,30.070409966323226
0.05999999865879957,Hostage 1,30.070539284867877
0.07999999821179671,Hostage 1,30.070556741732346
0.0999999977647974,Hostage 1,30.070564407965218
0.11999999731769861,Hostage 1,30.070561747891443
0.1399999968706993,Hostage 1,30.070565443945362
0.1599999964237,Hostage 1,30.070561942394953
0.17999999597659766,Hostage 1,30.07056544623741
0.19999999552959835,Hostage 1,30.07056194241555
0.21999999508259904,Hostage 1,30.070565446234284
0.2399999946354967,Hostage 1,30.070561942416496
0.2599999941884974,Hostage 1,30.070565446234284
0.2799999937414981,Hostage 1,30.070561942416496
0.2999999932943993,Hostage 1,30.070565446234284
0.3199999928474,Hostage 1,30.070561942416496
0.33999999240039713,Hostage 1,30.070559831604616
0.35999999195329835,Hostage 1,30.070559781036287
0.37999999150629904,Hostage 1,30.070559791109435
0.39999999105929973,Hostage 1,30.070559791286417
0.4199999906121974,Hostage 1,30.07055979127361
0.4399999901651981,Hostage 1,30.070536163940638
0.4599999897181988,Hostage 1,30.07051055234203
0.4799999892711,Hostage 1,30.070510486713516
0.49999998882409713,Hostage 1,30.070482450702176
0.5199999883769983,Hostage 1,30.07048152449603
0.539999987929999,Hostage 1,30.070482439046888
0.5599999874829997,Hostage 1,30.070456430762203
0.5799999870358974,Hostage 1,30.070456360365437
0.5999999865888981,Hostage 1,30.07045637137484
0.6199999861418988,Hostage 1,30.070486023156416
0.6399999856948,Hostage 1,30.07048524704649
0.6599999852477971,Hostage 1,30.070461354463102
0.6799999848007978,Hostage 1,30.070434722246155
0.699999984353699,Hostage 1,30.070463573845778
0.7199999839066997,Hostage 1,30.070490749766158
0.7399999834596969,Hostage 1,30.070519556496226
0.7599999830125981,Hostage 1,30.070539930004557
0.7799999825655988,Hostage 1,30.070577249240547
0.7999999821185995,Hostage 1,30.07056767202525
0.8199999816714971,Hostage 1,30.07059200342237
0.8399999812244978,Hostage 1,30.070600027443934
0.8599999807774985,Hostage 1,30.070595428677453
0.8799999803303997,Hostage 1,30.070595479802545
0.8999999798833969,Hostage 1,30.0706242588203
0.9199999794363976,Hostage 1,30.070624412917123
0.9399999789892988,Hostage 1,30.07059605429047
0.9599999785422995,Hostage 1,30.070596573774477
0.9799999780951971,Hostage 1,30.07057677699895
0.9999999776481978,Hostage 1,30.070604958861708
1.0199999772011985,Hostage 1,30.07061587105315
1.0399999767540997,Hostage 1,30.070607590381353
1.0599999763070969,Hostage 1,30.070607580807447
1.0799999758600975,Hostage 1,30.070616151286323
1.0999999754129988,Hostage 1,30.07061570198128
1.1199999749659995,Hostage 1,30.070587396313893
1.1399999745189966,Hostage 1,30.070586771062843
1.1599999740718978,Hostage 1,30.070604129397253
1.1799999736248985,Hostage 1,30.07060416776454
1.1999999731778992,Hostage 1,30.07060141800514
1.2199999727307969,Hostage 1,30.070586636554392
1.2399999722837975,Hostage 1,30.070586508630264
1.2599999718367982,Hostage 1,30.070576312170022
1.2799999713896995,Hostage 1,30.070586614435904
1.2999999709426966,Hostage 1,30.07055993981411
1.3199999704956973,Hostage 1,30.07058647215402
1.3399999700485985,Hostage 1,30.070601235908146
1.3599999696015992,Hostage 1,30.0706011855643
1.3799999691544969,Hostage 1,30.070575839749477
1.3999999687074975,Hostage 1,30.070596629249142
1.4199999682604982,Hostage 1,30.070596784384474
1.4399999678133995,Hostage 1,30.070604400580507
1.4599999673663966,Hostage 1,30.070586657671136
1.4799999669193973,Hostage 1,30.07059021677426
1.4999999664722985,Hostage 1,30.07058656880712
1.5199999660252992,Hostage 1,30.070586877642558
1.5399999655782999,Hostage 1,30.070588861053867
1.5599999651311975,Hostage 1,30.070588866430487
1.5799999646841982,Hostage 1,30.07057883502481
1.599999964237199,Hostage 1,30.070586654013834
1.6199999637900966,Hostage 1,30.070586657746087
1.6399999633430973,Hostage 1,30.070598337862922
1.659999962896098,Hostage 1,30.07058659820273
1.6799999624489992,Hostage 1,30.070586592498277
1.6999999620019999,Hostage 1,30.070575306840208
1.719999961554997,Hostage 1,30.070592341112437
1.7399999611078982,Hostage 1,30.070592345534248
1.759999960660899,Hostage 1,30.07060033557865
1.7799999602138996,Hostage 1,30.070579850388835
1.7999999597667973,Hostage 1,30.070564737031216
1.819999959319798,Hostage 1,30.070586524941316
1.8399999588726992,Hostage 1,30.070606472760122
1.8599999584256999,Hostage 1,30.070603748440252
1.879999957978697,Hostage 1,30.07060374782858
1.8999999575315982,Hostage 1,30.070577092879567
1.919999957084599,Hostage 1,30.07057700218439
1.9399999566375996,Hostage 1,30.070605140234935
1.9599999561904973,Hostage 1,30.070634437747305
1.979999955743498,Hostage 1,30.07060417273422
1.9999999552964987,Hostage 1,30.07063378909378
2.0199999548494,Hostage 1,30.070634470728482
2.039999954402397,Hostage 1,30.070634509170667
2.0599999539553977,Hostage 1,30.070634508437127
2.079999953508299,Hostage 1,30.070630897378766
2.0999999530612996,Hostage 1,30.070623739162343
2.1199999526142967,Hostage 1,30.070594732957403
2.139999952167198,Hostage 1,30.070594595241424
2.1599999517201987,Hostage 1,30.07058728986616
2.1799999512731993,Hostage 1,30.07061607141296
2.199999950826097,Hostage 1,30.070614794530467
2.2199999503790977,Hostage 1,30.070587132770658
2.2399999499320984,Hostage 1,30.070604468846746
2.2599999494849996,Hostage 1,30.070576577037897
2.2799999490379967,Hostage 1,30.070604300228283
2.299999948590898,Hostage 1,30.070576609073868
2.3199999481438986,Hostage 1,30.070604300802472
2.3399999476968993,Hostage 1,30.070576609017174
2.359999947249797,Hostage 1,30.070604300802472
2.3799999468027977,Hostage 1,30.070576609017174
2.3999999463557984,Hostage 1,30.070604300802472
2.4199999459086996,Hostage 1,30.070601961430448
2.4399999454616967,Hostage 1,30.07060191979911
2.4599999450146974,Hostage 1,30.070596893718477
2.4799999445675986,Hostage 1,30.070588441977385
2.4999999441205993,Hostage 1,30.07061598760346
2.5199999436736,Hostage 1,30.07062338257359
2.5399999432264977,Hostage 1,30.070594567152988
2.5599999427794984,Hostage 1,30.070606143430695
2.579999942332499,Hostage 1,30.070606274354407
2.5999999418854003,Hostage 1,30.070587985952923
2.619999941438401,Hostage 1,30.070587925093076
2.6399999409914017,Hostage 1,30.070587117252348
2.659999940544296,Hostage 1,30.070587219947285
2.6799999400972965,Hostage 1,30.070587203067998
2.6999999396501977,Hostage 1,30.070559127518166
2.7199999392031984,Hostage 1,30.0705589729132
2.739999938756199,Hostage 1,30.070530340160758
2.7599999383091003,Hostage 1,30.070530288217082
2.779999937862101,Hostage 1,30.07053029640793
2.7999999374151017,Hostage 1,30.070530296583243
2.819999936967996,Hostage 1,30.070530296554896
2.8399999365209965,Hostage 1,30.070530296564346
2.859999936073997,Hostage 1,30.070530296564346
2.8799999356268984,Hostage 1,30.070530296564346
2.899999935179899,Hostage 1,30.070530296564346
2.9199999347328998,Hostage 1,30.070530296564346
2.939999934285801,Hostage 1,30.070558609782466
2.9599999338388017,Hostage 1,30.070524961073268
2.9799999333917953,Hostage 1,30.07053918223803
2.9999999329446965,Hostage 1,30.07052055313737
3.019999932497697,Hostage 1,30.070548750356842
3.039999932050698,Hostage 1,30.070548897631177
3.059999931603599,Hostage 1,30.070548873084967
3.0799999311565998,Hostage 1,30.07054887261375
3.0999999307096004,Hostage 1,30.085439410428034
3.1199999302625017,Hostage 1,30.100315873834727
3.1399999298154952,Hostage 1,30.12263192443573
3.1599999293683965,Hostage 1,30.159808632772734
3.179999928921397,Hostage 1,30.197004786229222
3.199999928474398,Hostage 1,30.25715651156915
3.219999928027299,Hostage 1,30.317310964036498
3.2399999275802998,Hostage 1,30.385306889496064
3.2599999271333004,Hostage 1,30.46845000931107
3.2799999266862017,Hostage 1,30.551620290496942
3.2999999262391952,Hostage 1,30.657863833866422
3.319999925792196,Hostage 1,30.764121697758497
3.339999925345097,Hostage 1,30.878395887074973
3.359999924898098,Hostage 1,31.008038600915352
3.3799999244510985,Hostage 1,31.13777768775186
3.3999999240039998,Hostage 1,31.26027316054611
3.4199999235570004,Hostage 1,31.382808994015225
3.439999923110001,Hostage 1,31.497720395764357
3.4599999226628952,Hostage 1,31.597372697241827
3.479999922215896,Hostage 1,31.697040836271945
3.4999999217688966,Hostage 1,31.773729038692295
3.519999921321798,Hostage 1,31.850433264935123
3.5399999208747985,Hostage 1,31.919472729095528
3.5599999204277992,Hostage 1,31.973194390059337
3.5799999199807004,Hostage 1,32.026944322849204
3.599999919533701,Hostage 1,32.05764529288807
3.6199999190865952,Hostage 1,32.088331580850635
3.639999918639596,Hostage 1,32.11091297936541
3.6599999181925966,Hostage 1,32.11834242237617
3.679999917745498,Hostage 1,32.12580803725802
3.6999999172984985,Hostage 1,32.125816770119684
3.7199999168514992,Hostage 1,32.12578924987571
3.7399999164044004,Hostage 1,32.125789286535856
3.759999915957401,Hostage 1,32.125789286535856
3.7799999155103947,Hostage 1,32.125789286535856
3.799999915063296,Hostage 1,32.125789286535856
3.8199999146162966,Hostage 1,32.125789286535856
3.8399999141692973,Hostage 1,32.12581696564023
3.8599999137221985,Hostage 1,32.12581692898012
3.879999913275199,Hostage 1,32.12582610176738
3.8999999128282,Hostage 1,32.125800084639735
3.919999912381101,Hostage 1,32.125789268205786
3.9399999119340947,Hostage 1,32.125789268205786
3.9599999114870954,Hostage 1,32.125789268205786
3.9799999110399966,Hostage 1,32.125789268205786
3.9999999105929973,Hostage 1,32.125789268205786
4.019999910145998,Hostage 1,32.125789268205786
4.039999909698899,Hostage 1,32.125789268205786
4.0599999092519,Hostage 1,32.125789268205786
4.079999908804801,Hostage 1,32.125789268205786
4.099999908357795,Hostage 1,32.125789268205786
4.119999907910795,Hostage 1,32.125789268205786
4.139999907463697,Hostage 1,32.125789268205786
4.159999907016697,Hostage 1,32.125789268205786
4.179999906569698,Hostage 1,32.125789268205786
4.199999906122599,Hostage 1,32.125789268205786
4.2199999056756,Hostage 1,32.125789268205786
4.239999905228601,Hostage 1,32.125789268205786
4.259999904781495,Hostage 1,32.125789268205786
4.279999904334495,Hostage 1,32.125789268205786
4.299999903887496,Hostage 1,32.125789268205786
4.319999903440397,Hostage 1,32.125789268205786
4.339999902993398,Hostage 1,32.125789268205786
4.359999902546399,Hostage 1,32.125789268205786
4.3799999020993,Hostage 1,32.125789268205786
4.399999901652301,Hostage 1,32.125789268205786
4.419999901205301,Hostage 1,32.125789268205786
4.439999900758195,Hostage 1,32.125789268205786
4.459999900311196,Hostage 1,32.125789268205786
4.479999899864097,Hostage 1,32.125789268205786
4.499999899417098,Hostage 1,32.125789268205786
4.519999898970099,Hostage 1,32.125789268205786
4.539999898523,Hostage 1,32.125789268205786
4.559999898076001,Hostage 1,32.125789268205786
4.579999897629001,Hostage 1,32.125789268205786
4.599999897181895,Hostage 1,32.125789268205786
4.619999896734896,Hostage 1,32.125789268205786
4.639999896287897,Hostage 1,32.125789268205786
4.659999895840798,Hostage 1,32.125789268205786
4.679999895393799,Hostage 1,32.125789268205786
4.699999894946799,Hostage 1,32.125789268205786
4.719999894499701,Hostage 1,32.125789268205786
4.739999894052701,Hostage 1,32.125789268205786
4.759999893605695,Hostage 1,32.125789268205786
4.779999893158596,Hostage 1,32.125789268205786
4.799999892711597,Hostage 1,32.125789268205786
4.8199998922645975,Hostage 1,32.12578579470766
4.839999891817499,Hostage 1,32.12578575804757
4.859999891370499,Hostage 1,32.125774135155254
4.8799998909235,Hostage 1,32.12574883438853
4.899999890476401,Hostage 1,32.125740547270134
4.919999890029395,Hostage 1,32.12571186918251
4.939999889582296,Hostage 1,32.125711887512615
4.959999889135297,Hostage 1,32.125702771214335
4.9799998886882975,Hostage 1,32.125702771214335
4.999999888241199,Hostage 1,32.12570681459301
5.019999887794199,Hostage 1,32.12570681459301
5.0399998873472,Hostage 1,32.12571372836087
5.059999886900101,Hostage 1,32.12570273455415
5.079999886453095,Hostage 1,32.125702752884244
5.0999998860060956,Hostage 1,32.12570278954443
5.119999885558997,Hostage 1,32.12570278954443
5.1399998851119975,Hostage 1,32.12571625162785
5.159999884664998,Hostage 1,32.12571407973491
5.179999884217899,Hostage 1,32.12571392087446
5.1999998837709,Hostage 1,32.12573297065622
5.219999883323901,Hostage 1,32.125734044516086
5.239999882876795,Hostage 1,32.12576407903143
5.2599998824297955,Hostage 1,32.12576404237125
5.279999881982796,Hostage 1,32.125733288422154
5.2999998815356975,Hostage 1,32.12574934903597
5.319999881088698,Hostage 1,32.12573383070964
5.339999880641699,Hostage 1,32.12571030515072
5.3599998801946,Hostage 1,32.125728912002494
5.379999879747601,Hostage 1,32.125728912002494
5.399999879300495,Hostage 1,32.125728912002494
5.4199998788534955,Hostage 1,32.12576409740692
5.439999878406496,Hostage 1,32.12575510962553
5.4599998779593975,Hostage 1,32.12575493243542
5.479999877512398,Hostage 1,32.12577227771507
5.499999877065399,Hostage 1,32.12580284375303
5.5199998766183,Hostage 1,32.125774167206096
5.539999876171301,Hostage 1,32.1257689979836
5.559999875724301,Hostage 1,32.12574417690599
5.5799998752771955,Hostage 1,32.125744213566065
5.599999874830196,Hostage 1,32.12573150890029
5.619999874383197,Hostage 1,32.125730852072934
5.639999873936098,Hostage 1,32.125730852072934
5.659999873489099,Hostage 1,32.12570273455415
5.6799998730420995,Hostage 1,32.125702771214335
5.699999872595001,Hostage 1,32.12568930453578
5.719999872148001,Hostage 1,32.12568930453578
5.739999871700995,Hostage 1,32.12571034806948
5.759999871253896,Hostage 1,32.12570716498144
5.779999870806897,Hostage 1,32.125719501398954
5.799999870359898,Hostage 1,32.12574812913193
5.819999869912799,Hostage 1,32.12574446952236
5.8399998694657995,Hostage 1,32.125760366909574
5.859999869018701,Hostage 1,32.1257235592795
5.879999868571701,Hostage 1,32.12572266260834
5.899999868124695,Hostage 1,32.12572266260834
5.919999867677596,Hostage 1,32.12572266260834
5.939999867230597,Hostage 1,32.12569747825029
5.959999866783598,Hostage 1,32.125697356051596
5.979999866336499,Hostage 1,32.12572236016613
5.9999998658894995,Hostage 1,32.12572248541997
6.0199998654425,Hostage 1,32.12572248541997
6.039999864995401,Hostage 1,32.12572248541997
6.059999864548395,Hostage 1,32.12572248541997
6.079999864101396,Hostage 1,32.12572248541997
6.099999863654297,Hostage 1,32.116406374386614
6.119999863207298,Hostage 1,32.09776274274069
6.139999862760298,Hostage 1,32.079116587227404
6.1599998623131995,Hostage 1,32.05123990385756
