Timestep,Nearest Target,Distance
0.0,Hostage 1,30.067423833777312
0.01999999955300069,Hostage 1,30.06988624858753
0.03999999910600138,Hostage 1,30.070424965001
0.059999998658899045,Hostage 1,30.070499404810885
0.07999999821189974,Hostage 1,30.070495892525045
0.09999999776490043,Hostage 1,30.070475094130448
0.11999999731780164,Hostage 1,30.070445159387234
0.13999999687079878,Hostage 1,30.07041731218627
0.15999999642379947,Hostage 1,30.070417228661142
0.1799999959767007,Hostage 1,30.07042103312255
0.19999999552970138,Hostage 1,30.070415312542586
0.21999999508259904,Hostage 1,30.07041535926986
0.23999999463559973,Hostage 1,30.070445372437348
0.2599999941886004,Hostage 1,30.070470661656977
0.27999999374150164,Hostage 1,30.070481746312446
0.2999999932944988,Hostage 1,30.070481697350974
0.31999999284749947,Hostage 1,30.07048170068045
0.3399999924004007,Hostage 1,30.070481700802322
0.3599999919534014,Hostage 1,30.070481700802322
0.3799999915063985,Hostage 1,30.070457910380576
0.39999999105929973,Hostage 1,30.070481278678955
0.4199999906123004,Hostage 1,30.070464936292154
0.4399999901653011,Hostage 1,30.070429147361388
0.4599999897181988,Hostage 1,30.07039864602408
0.47999998927119947,Hostage 1,30.070402730050827
0.49999998882420016,Hostage 1,30.070391012856323
0.5199999883771014,Hostage 1,30.07037764358571
0.5399999879300985,Hostage 1,30.070375571024
0.5599999874830992,Hostage 1,30.07037172848033
0.5799999870360004,Hostage 1,30.07039389470117
0.5999999865890011,Hostage 1,30.0704276512401
0.6199999861418988,Hostage 1,30.07039339961177
0.6399999856948995,Hostage 1,30.070355364138145
0.6599999852479002,Hostage 1,30.070355214170227
0.6799999848008014,Hostage 1,30.070355242511614
0.6999999843537985,Hostage 1,30.070355243026498
0.7199999839067992,Hostage 1,30.070355242938522
0.7399999834597004,Hostage 1,30.070355242941776
0.7599999830127011,Hostage 1,30.070355242941776
0.7799999825657018,Hostage 1,30.070385005516457
0.7999999821185995,Hostage 1,30.070402360848774
0.8199999816716002,Hostage 1,30.070378509293423
0.8399999812246008,Hostage 1,30.070384910148785
0.8599999807774985,Hostage 1,30.070385455683926
0.8799999803304992,Hostage 1,30.070370692492443
0.8999999798834999,Hostage 1,30.070370065242887
0.9199999794364011,Hostage 1,30.070370140298575
0.9399999789894018,Hostage 1,30.070341155789183
0.9599999785423989,Hostage 1,30.070340864077878
0.9799999780953002,Hostage 1,30.070323415559926
0.9999999776483008,Hostage 1,30.070317841394267
1.0199999772013015,Hostage 1,30.070319542157318
1.0399999767541992,Hostage 1,30.070285475409385
1.0599999763071999,Hostage 1,30.07029708444028
1.079999975860101,Hostage 1,30.07029727320434
1.0999999754131018,Hostage 1,30.07029724805316
