034,Timestep,x,y,z
0,0.0,0.54,-9.14,-20.47
1,0.01999999955289411,0.5400158056253667,-9.140013351439286,-20.392616959999998
2,0.03999999910590191,0.5400370401288065,-9.140007629386568,-20.37713882
3,0.05999999865889549,0.5400254596207628,-9.140019073483103,-20.3740451
4,0.0799999982117896,0.540012720248588,-9.139991416926579,-20.373425219999998
5,0.0999999977647974,0.5400000074700392,-9.139963760375936,-20.373303149999998
6,0.11999999731779099,0.5399739413077755,-9.139969482415687,-20.37327835
7,0.1399999968706993,0.5399463130130865,-9.139981880190554,-20.37327263
8,0.1599999964236929,0.5399254317613945,-9.139998092657686,-20.37327263
9,0.1799999959767007,0.5399258667543541,-9.13996948242502,-20.37327263
10,0.1999999955295948,0.5399241305427652,-9.139998092656773,-20.37327263
11,0.21999999508258838,0.5399241131724234,-9.139998092651831,-20.37327263
12,0.23999999463559618,0.5399272717338494,-9.140018119825099,-20.37327263
13,0.2599999941884903,0.539927302085976,-9.14001811982206,-20.37327263
14,0.2799999937414981,0.5399272973231002,-9.140018119818379,-20.37327263
15,0.2999999932944917,0.5399272972287673,-9.140018119817235,-20.37327263
16,0.3199999928474,0.5399136165257962,-9.139994277963051,-20.37327263
17,0.3399999924003936,0.5398898710099554,-9.140008583073776,-20.37327263
18,0.3599999919533019,0.5398616605892633,-9.139999046360893,-20.37327263
19,0.3799999915062955,0.5398333716247014,-9.139989509621195,-20.37327263
20,0.3999999910592891,0.5398171511085939,-9.139963760412408,-20.37327263
21,0.4199999906121974,0.5398170406065488,-9.139963760391423,-20.37327263
22,0.439999990165191,0.5398280263315979,-9.139970436112923,-20.37327263
23,0.4599999897181988,0.539828131968019,-9.139970436123683,-20.37327263
24,0.4799999892710929,0.5397999115329069,-9.139962806742044,-20.37327263
25,0.4999999888241007,0.539799640376549,-9.139962806706873,-20.37327263
26,0.5199999883770943,0.5397717154574525,-9.13999046332549,-20.37327263
27,0.5399999879299884,0.5397560006159502,-9.139963760410337,-20.37327263
