014,Timestep,x,y,z
0,0.0,0.54,-9.14,-20.47
1,0.01999999955300069,0.5399811271407543,-9.140028610234104,-20.392616959999998
2,0.03999999910590191,0.5399565815910297,-9.140042915344162,-20.37713882
3,0.05999999865889549,0.5399416349064289,-9.140038146977833,-20.3740451
4,0.07999999821179671,0.5399415306904033,-9.140038146975813,-20.373425219999998
5,0.0999999977647974,0.5399582239155865,-9.14004100800074,-20.373303149999998
6,0.11999999731779809,0.5399306533818508,-9.140063896187597,-20.37327835
7,0.1399999968706993,0.5399216258261941,-9.140045776372748,-20.37327263
8,0.1599999964237,0.5399277696128634,-9.140026702893163,-20.37327263
9,0.1799999959767007,0.5399278430549657,-9.140026702888866,-20.37327263
10,0.1999999955296019,0.5398987134202383,-9.14004768372141,-20.37327263
11,0.2199999950825955,0.5398984336460304,-9.140047683726987,-20.37327263
12,0.23999999463559618,0.5398984775543543,-9.14004768372823,-20.37327263
13,0.2599999941884974,0.5398984784586202,-9.140047683726472,-20.37327263
14,0.2799999937414981,0.5398984783781048,-9.140047683722317,-20.37327263
15,0.2999999932944988,0.5398984783781048,-9.140047683722317,-20.37327263
16,0.3199999928474,0.5398984784003374,-9.140047683724706,-20.37327263
17,0.3399999924004007,0.5398984783781048,-9.140047683722317,-20.37327263
18,0.3599999919534014,0.5398984783781048,-9.140047683722317,-20.37327263
19,0.3799999915062955,0.5398984784003374,-9.140047683724706,-20.37327263
20,0.3999999910592962,0.5398984783781048,-9.140047683722317,-20.37327263
21,0.41999999061229687,0.5398984783781048,-9.140047683722317,-20.37327263
22,0.4399999901651981,0.5398984784003374,-9.140047683724706,-20.37327263
23,0.4599999897181988,0.5398984783781048,-9.140047683722317,-20.37327263
24,0.47999998927119947,0.53989839710523,-9.140047683726019,-20.37327263
25,0.4999999888241007,0.5398983963175296,-9.14004768373131,-20.37327263
26,0.5199999883771014,0.5399269329940358,-9.14002002716738,-20.37327263
27,0.5399999879299955,0.5399091360113244,-9.140044822693241,-20.37327263
28,0.5599999874829962,0.5399089195045648,-9.140044822698373,-20.37327263
29,0.5799999870359969,0.539918317667788,-9.140070571895148,-20.37327263
30,0.5999999865888981,0.5399388147144539,-9.140085830678915,-20.37327263
31,0.6199999861418988,0.5399389964616633,-9.140085830663669,-20.37327263
32,0.6399999856948995,0.5399185589130359,-9.140070571931284,-20.37327263
33,0.6599999852478007,0.53991836244973,-9.140070571886842,-20.37327263
34,0.6799999848008014,0.5399183932549242,-9.140070571936999,-20.37327263
35,0.6999999843538021,0.5399183938209214,-9.14007057194386,-20.37327263
36,0.7199999839066962,0.5399183937956761,-9.140070571927653,-20.37327263
37,0.7399999834596969,0.5399183937956761,-9.140070571927653,-20.37327263
38,0.7599999830126976,0.5399183937956761,-9.140070571927653,-20.37327263
39,0.7799999825655988,0.5399183937956761,-9.140070571927653,-20.37327263
40,0.7999999821185995,0.5399183937956761,-9.140070571927653,-20.37327263
41,0.8199999816716002,0.5398881572902465,-9.140050544757777,-20.37327263
42,0.8399999812245014,0.5398881331121794,-9.140052452086914,-20.37327263
43,0.8599999807775021,0.5399060230702345,-9.14004196167667,-20.37327263
44,0.8799999803304956,0.5399061948533349,-9.14004196168161,-20.37327263
45,0.8999999798833969,0.5399171065105101,-9.140058174138375,-20.37327263
46,0.9199999794363976,0.5399225177223611,-9.140060081487466,-20.37327263
47,0.9399999789892988,0.5399414509425334,-9.140069618226752,-20.37327263
48,0.9599999785422995,0.5399242183203944,-9.14008773800967,-20.37327263
49,0.9799999780953002,0.5399405783685883,-9.140105857869814,-20.37327263
50,0.9999999776482014,0.539932884214979,-9.140085830684932,-20.37327263
51,1.019999977201202,0.539932784141185,-9.140085830727832,-20.37327263
52,1.0399999767541956,0.5399389300349982,-9.140085830679874,-20.37327263
53,1.0599999763070969,0.5399365502104057,-9.140090599035654,-20.37327263
54,1.0799999758600975,0.539936517504081,-9.140090599072165,-20.37327263
55,1.0999999754130982,0.5399385904785254,-9.140091552719337,-20.37327263
56,1.1199999749659995,0.5399390242928054,-9.14008583070586,-20.37327263
57,1.1399999745190001,0.5399222624144113,-9.140066757209835,-20.37327263
58,1.1599999740720008,0.5398967201911719,-9.14009727478808,-20.37327263
59,1.179999973624902,0.5398979800156734,-9.140087738021373,-20.37327263
60,1.1999999731778956,0.5398980329810972,-9.14008773803808,-20.37327263
61,1.2199999727308963,0.5398790070742215,-9.140074386620284,-20.37327263
62,1.2399999722837975,0.5398793121890006,-9.140073432901437,-20.37327263
63,1.2599999718367982,0.5398778229904417,-9.140085830692549,-20.37327263
64,1.279999971389799,0.5398820358421891,-9.140063896157642,-20.37327263
65,1.2999999709427001,0.5398820786413739,-9.140063896183602,-20.37327263
66,1.3199999704957008,0.5398603724311173,-9.14005722048781,-20.37327263
67,1.3399999700487015,0.5398371632836081,-9.140047683691062,-20.37327263
68,1.3599999696015956,0.5398162212981663,-9.140032424938349,-20.37327263
69,1.3799999691545963,0.5398160574425611,-9.140032424912913,-20.37327263
70,1.3999999687074975,0.5398160893713346,-9.140032424971393,-20.37327263
71,1.4199999682604982,0.5398160898700111,-9.140032424935036,-20.37327263
72,1.439999967813499,0.5398236287011046,-9.140024795538464,-20.37327263
73,1.4599999673664001,0.5398237010725077,-9.140024795536029,-20.37327263
74,1.4799999669194008,0.5398236896445142,-9.140024795567088,-20.37327263
75,1.4999999664724015,0.5398176288658405,-9.140025749236376,-20.37327263
76,1.5199999660252956,0.5398175706682661,-9.140025749188037,-20.37327263
77,1.5399999655782963,0.5398175797950767,-9.140025749224485,-20.37327263
78,1.559999965131297,0.5398175800174029,-9.140025749248382,-20.37327263
79,1.5799999646841982,0.5398156878908337,-9.140036239662914,-20.37327263
80,1.599999964237199,0.5398202520952851,-9.140057220460374,-20.37327263
81,1.6199999637901996,0.5398202990030411,-9.140057220509643,-20.37327263
82,1.6399999633431008,0.539816892310988,-9.14008583068091,-20.37327263
83,1.6599999628961015,0.5398192837426153,-9.140068664588066,-20.37327263
84,1.6799999624491022,0.5398168583033577,-9.140085830713835,-20.37327263
85,1.6999999620019963,0.5398168312294032,-9.140085830682413,-20.37327263
86,1.719999961554997,0.5398168053211037,-9.140085830686324,-20.37327263
87,1.7399999611079977,0.5398391258061234,-9.140061988836107,-20.37327263
88,1.759999960660899,0.5398503674882639,-9.140072479266118,-20.37327263
89,1.7799999602138996,0.5398582741071561,-9.140060081533493,-20.37327263
90,1.7999999597669003,0.5398603719452808,-9.140086784384156,-20.37327263
91,1.8199999593198015,0.539860379399345,-9.140086784416225,-20.37327263
92,1.8399999588728022,0.5398693044761816,-9.140063896160907,-20.37327263
93,1.8599999584256963,0.5398989244627523,-9.140056266800594,-20.37327263
94,1.879999957978697,0.5399030674233795,-9.140060081480627,-20.37327263
95,1.8999999575316977,0.5399030598058949,-9.140060081462478,-20.37327263
96,1.919999957084599,0.5398781602766485,-9.140085830711097,-20.37327263
97,1.9399999566375996,0.5398981725475015,-9.140108718873712,-20.37327263
98,1.9599999561906003,0.5398984044941031,-9.140108718881919,-20.37327263
99,1.9799999557435015,0.5398983746995587,-9.140108718886417,-20.37327263
100,1.9999999552965022,0.5398983740122165,-9.140108718920487,-20.37327263
101,2.019999954849496,0.5398983740999009,-9.140108718857945,-20.37327263
102,2.039999954402397,0.5399081301901973,-9.140113487226259,-20.37327263
103,2.0599999539553977,0.5399082238458223,-9.140113487222154,-20.37327263
104,2.0799999535083984,0.5399190295012449,-9.140123977700634,-20.37327263
105,2.0999999530612996,0.5399269971248982,-9.140126838664044,-20.37327263
106,2.1199999526143003,0.5399388818490206,-9.140146865866939,-20.37327263
107,2.139999952167301,0.5399159825186288,-9.140136375399342,-20.37327263
108,2.159999951720202,0.5399021147031768,-9.140151634201976,-20.37327263
109,2.179999951273196,0.5398913160372395,-9.140129699753668,-20.37327263
110,2.1999999508261965,0.5399102737522418,-9.140153541542103,-20.37327263
111,2.2199999503790977,0.5398922912063557,-9.140173568740813,-20.37327263
112,2.2399999499320984,0.5399003365876993,-9.140185966489742,-20.37327263
113,2.259999949485099,0.5399259266386759,-9.14018024449216,-20.37327263
114,2.2799999490380003,0.5399389015064681,-9.14020790099667,-20.37327263
115,2.299999948591001,0.5399199755044847,-9.14022792820367,-20.37327263
116,2.319999948143902,0.5399197730964408,-9.140227928145457,-20.37327263
117,2.339999947696896,0.5398958251055835,-9.140232696509488,-20.37327263
118,2.3599999472498965,0.5398702887847749,-9.140221252508598,-20.37327263
119,2.3799999468027977,0.5398911019221293,-9.14020980832486,-20.37327263
120,2.3999999463557984,0.5398913425761346,-9.140209808337929,-20.37327263
121,2.419999945908799,0.5398978452169552,-9.140202178951144,-20.37327263
122,2.4399999454617003,0.5398827705498697,-9.14018405910847,-20.37327263
123,2.459999945014701,0.5398826153807154,-9.140184059193277,-20.37327263
124,2.4799999445677017,0.5398755722807692,-9.140207900995259,-20.37327263
125,2.499999944120596,0.5398729328442378,-9.140203132630878,-20.37327263
126,2.5199999436735965,0.5398729187766067,-9.140203132630996,-20.37327263
127,2.539999943226597,0.5398599147520808,-9.140216484095841,-20.37327263
128,2.5599999427794984,0.5398597899452344,-9.140216484065313,-20.37327263
129,2.579999942332499,0.5398449684622141,-9.140217437751565,-20.37327263
130,2.5999999418854998,0.5398313156786161,-9.140231742875244,-20.37327263
131,2.619999941438401,0.5398169289557835,-9.140207901008706,-20.37327263
132,2.6399999409914017,0.5398025628484209,-9.140204086380878,-20.37327263
133,2.6599999405444024,0.539792603173346,-9.140189781254536,-20.37327263
134,2.6799999400972965,0.5397668395195918,-9.140173568788986,-20.37327263
135,2.699999939650297,0.539781153620516,-9.14016403195868,-20.37327263
136,2.7199999392031984,0.5397813322496078,-9.140164031961815,-20.37327263
137,2.739999938756199,0.5397804241144276,-9.140176429769404,-20.37327263
138,2.7599999383091998,0.5397804150885983,-9.140176429797785,-20.37327263
139,2.779999937862101,0.5398103351302199,-9.14017452241031,-20.37327263
140,2.7999999374151017,0.5398350717474947,-9.140171661387008,-20.37327263
141,2.8199999369681024,0.5398352613311487,-9.140171661411648,-20.37327263
142,2.8399999365209965,0.5398414024342482,-9.140154495228154,-20.37327263
143,2.859999936073997,0.5398414610800083,-9.140154495207721,-20.37327263
144,2.879999935626998,0.5398132183101585,-9.14016880033277,-20.37327263
145,2.899999935179899,0.5398129470529218,-9.140168800399202,-20.37327263
146,2.9199999347328998,0.5398169216612432,-9.14014686585395,-20.37327263
147,2.9399999342859005,0.5398169602305121,-9.140146865897531,-20.37327263
148,2.9599999338388017,0.5398169542605287,-9.140146865867553,-20.37327263
149,2.9799999333918024,0.5398169541595474,-9.140146865802725,-20.37327263
150,2.999999932944796,0.5398169541763777,-9.14014686581353,-20.37327263
151,3.019999932497697,0.5398169541763777,-9.14014686581353,-20.37327263
152,3.039999932050698,0.5398169541763777,-9.14014686581353,-20.37327263
153,3.0599999316036985,0.5398169541763777,-9.14014686581353,-20.37327263
154,3.0799999311565998,0.5398169541763777,-9.14014686581353,-20.37327263
155,3.0999999307096004,0.5398169541763777,-9.14014686581353,-20.37327263
156,3.119999930262601,0.5398169541763777,-9.14014686581353,-20.37327263
157,3.1399999298155024,0.5473437392046588,-9.14288581807094,-20.37327263
158,3.159999929368496,0.5699073829545768,-9.151072155404224,-20.37327263
159,3.179999928921397,0.5924901966218727,-9.15925086522063,-20.37327263
160,3.199999928474398,0.6226035608010516,-9.170148495662893,-20.37327263
161,3.2199999280273985,0.6677430059300713,-9.186493536745896,-20.37327263
162,3.2399999275802998,0.7203628148092223,-9.205555541364854,-20.37327263
163,3.2599999271333004,0.7880882568222676,-9.230059285036386,-20.37327263
164,3.279999926686301,0.8557995224783039,-9.254566785475406,-20.37327263
165,3.2999999262392024,0.9310144551063895,-9.281781753838333,-20.37327263
166,3.319999925792196,1.0137965262145574,-9.31172434419592,-20.37327263
167,3.3399999253451966,1.111574970587652,-9.347124672703966,-20.37327263
168,3.359999924898098,1.216876425033779,-9.38522399618812,-20.37327263
169,3.3799999244510985,1.3372606016845934,-9.428774461566064,-20.37327263
170,3.3999999240040992,1.4576028798551144,-9.472361129393496,-20.37327263
171,3.4199999235570004,1.5854680060265713,-9.518647044650272,-20.37327263
172,3.439999923110001,1.7283962293535118,-9.570391348002858,-20.37327263
173,3.459999922663002,1.8788063843861453,-9.624826812575312,-20.37327263
174,3.479999922215896,2.029257786088274,-9.67927021895207,-20.37327263
175,3.4999999217688966,2.179709295838467,-9.73371345702667,-20.37327263
176,3.5199999213218973,2.330164663716017,-9.788196961152147,-20.37327263
177,3.5399999208747985,2.4815214946817745,-9.84001574209114,-20.37327263
178,3.5599999204277992,2.632922834224052,-9.891870702397402,-20.37327263
179,3.5799999199808,2.788840709471728,-9.927866584496472,-20.37327263
180,3.599999919533701,2.9473565946546456,-9.949603528341367,-20.37327263
181,3.619999919086702,3.1072608106772246,-9.955208215780859,-20.37327263
182,3.639999918639596,3.2652105118071595,-9.929637417041393,-20.37327263
183,3.6599999181925966,3.42409893626258,-9.905069975844475,-20.37327263
184,3.6799999177455973,3.5830297564893296,-9.880503133457578,-20.37327263
185,3.6999999172984985,3.7368525651403086,-9.83029852828311,-20.37327263
186,3.7199999168514992,3.8914092058687286,-9.777982774491866,-20.37327263
187,3.7399999164045,4.0386380307031935,-9.741094295872351,-20.37327263
188,3.759999915957401,4.180972549602887,-9.703964463949855,-20.37327263
189,3.779999915510402,4.3208034533299085,-9.673631272378826,-20.37327263
190,3.7999999150634025,4.457968952705231,-9.662241440109725,-20.37327263
191,3.8199999146162966,4.595093571390751,-9.650813479515175,-20.37327263
192,3.8399999141692973,4.730775333356924,-9.654834531461482,-20.37327263
193,3.859999913722298,4.866317300807705,-9.678631298375734,-20.37327263
194,3.879999913275199,5.001849554165269,-9.702459855797892,-20.37327263
195,3.8999999128282,5.138348881726213,-9.733356002376556,-20.37327263
196,3.9199999123812006,5.276915280515415,-9.769032497952658,-20.37327263
197,3.939999911934102,5.384604440787641,-9.797616833380697,-20.37327263
198,3.9599999114871025,5.492320529404891,-9.826218456498992,-20.37327263
199,3.979999911040096,5.5927008867983785,-9.839195731041661,-20.37327263
200,3.9999999105929973,5.683777454076134,-9.8445601707981,-20.37327263
201,4.019999910145998,5.765340848541715,-9.842426905635984,-20.37327263
202,4.039999909698999,5.829368070215042,-9.842538712588563,-20.37327263
203,4.0599999092519,5.88240729040761,-9.824594706392498,-20.37327263
204,4.079999908804901,5.924538684672343,-9.801532705908812,-20.37327263
205,4.099999908357802,5.954990052731202,-9.775603218575972,-20.37327263
206,4.1199999079108025,5.972291276728868,-9.758960316900405,-20.37327263
207,4.139999907463796,5.981417401438117,-9.745762982177393,-20.37327263
208,4.159999907016697,5.981450199893512,-9.745750764922228,-20.37327263
209,4.179999906569698,5.9814768269680725,-9.74576667086138,-20.37327263
210,4.199999906122699,5.981490405509237,-9.74576588141865,-20.37327263
211,4.2199999056756,5.981490405509237,-9.74576588141865,-20.37327263
212,4.239999905228601,5.981495143070918,-9.74575109779564,-20.37327263
213,4.259999904781601,5.981495143070918,-9.74575109779564,-20.37327263
214,4.2799999043345025,5.981495143070918,-9.74575109779564,-20.37327263
215,4.299999903887496,5.981467435515715,-9.745736874878052,-20.37327263
216,4.319999903440497,5.981467435515715,-9.745736874878052,-20.37327263
217,4.339999902993398,5.981467435515715,-9.745736874878052,-20.37327263
218,4.359999902546399,5.981467435515715,-9.745736874878052,-20.37327263
219,4.379999902099399,5.981464672013511,-9.745737477418974,-20.37327263
220,4.399999901652301,5.981464672013511,-9.745737477418974,-20.37327263
221,4.419999901205301,5.981464672013511,-9.745737477418974,-20.37327263
222,4.439999900758302,5.9814657524941515,-9.74573579439741,-20.37327263
223,4.459999900311196,5.9814657524941515,-9.74573579439741,-20.37327263
224,4.479999899864197,5.981468277026496,-9.74573741511837,-20.37327263
225,4.499999899417098,5.981468277026496,-9.74573741511837,-20.37327263
226,4.519999898970099,5.981473087121329,-9.745742879822178,-20.37327263
227,4.539999898523099,5.981448382038192,-9.745725831101781,-20.37327263
228,4.559999898076001,5.981453742605896,-9.745747097608639,-20.37327263
229,4.579999897629001,5.981435010863936,-9.745770722211136,-20.37327263
230,4.599999897182002,5.981450230591164,-9.745800694863721,-20.37327263
231,4.619999896734896,5.981446127173357,-9.74577191706043,-20.37327263
232,4.639999896287897,5.981467112874854,-9.745798461369287,-20.37327263
233,4.6599998958408975,5.981461284599983,-9.74579828470003,-20.37327263
234,4.679999895393799,5.981461284599983,-9.74579828470003,-20.37327263
235,4.699999894946799,5.981447051449844,-9.7458093489414,-20.37327263
236,4.7199998944998,5.981427042092884,-9.74580719821267,-20.37327263
237,4.739999894052701,5.981441867551395,-9.745782254159673,-20.37327263
238,4.759999893605702,5.981441867551395,-9.745782254159673,-20.37327263
239,4.779999893158696,5.983787027628483,-9.75342796728618,-20.37327263
240,4.799999892711597,5.9882861565878525,-9.768811740315153,-20.37327263
241,4.8199998922645975,5.997274877987928,-9.799508993736133,-20.37327263
242,4.839999891817598,6.0083564699513206,-9.83795618120878,-20.37327263
243,4.859999891370499,6.023503726434485,-9.891857045784713,-20.37327263
244,4.8799998909235,6.0386408847882675,-9.945751427476802,-20.37327263
245,4.899999890476501,6.0533707225148605,-10.00803423285315,-20.37327263
