037,Timestep,x,y,z
0,0.0,0.54,-9.14,-20.47
1,0.01999999955300069,0.5400158056253667,-9.140013351439286,-20.392616959999998
2,0.03999999910600138,0.5400385959046693,-9.140003814691358,-20.37713882
3,0.0599999986589026,0.5400181020603921,-9.139981880188087,-20.3740451
4,0.07999999821189618,0.5400465827616928,-9.139959945666037,-20.373425219999998
5,0.09999999776489688,0.5400432674289043,-9.13995613097166,-20.373303149999998
6,0.11999999731779809,0.5400468633652928,-9.139970436088225,-20.37327835
7,0.13999999687079878,0.5400469068908827,-9.139970436093309,-20.37327263
8,0.15999999642379947,0.5400469015566072,-9.13997043609118,-20.37327263
9,0.1799999959767007,0.5400469014346393,-9.139970436096064,-20.37327263
10,0.19999999552970138,0.5400427292164232,-9.139946594226254,-20.37327263
11,0.2199999950826026,0.5400426891616602,-9.139946594227208,-20.37327263
12,0.23999999463559618,0.5400692327222716,-9.139919891350916,-20.37327263
13,0.2599999941885969,0.5400612983770611,-9.13992465972333,-20.37327263
14,0.2799999937414981,0.5400824066566405,-9.139917030294912,-20.37327263
15,0.2999999932944988,0.54007645793439,-9.139924659740098,-20.37327263
16,0.31999999284749947,0.5400538984588923,-9.139912261992503,-20.37327263
17,0.3399999924004007,0.5400822501398812,-9.139928474406553,-20.37327263
18,0.3599999919534014,0.5400825583946216,-9.139928474444151,-20.37327263
19,0.37999999150640207,0.5400825159811834,-9.139928474428169,-20.37327263
20,0.3999999910592962,0.5400825150883453,-9.139928474449146,-20.37327263
21,0.41999999061229687,0.5400587310396229,-9.139901771520812,-20.37327263
22,0.43999999016529756,0.5400795965627349,-9.13992656704018,-20.37327263
23,0.4599999897181988,0.5400798348818967,-9.139926567099145,-20.37327263
24,0.47999998927119947,0.5400798037835222,-9.139926567098438,-20.37327263
25,0.49999998882420016,0.5400653167910823,-9.139953269956017,-20.37327263
26,0.5199999883771014,0.5400807284091407,-9.139975204466987,-20.37327263
27,0.5399999879301021,0.5400836637462647,-9.139977111807337,-20.37327263
28,0.5599999874830957,0.5401025290519472,-9.14000095366322,-20.37327263
29,0.5799999870359969,0.5400898968841097,-9.139990463249324,-20.37327263
30,0.5999999865889976,0.5401038658908676,-9.14000762938789,-20.37327263
31,0.6199999861418988,0.5400795339187201,-9.1399809265067,-20.37327263
32,0.6399999856948995,0.5400612218207506,-9.139963760364584,-20.37327263
33,0.6599999852479002,0.5400615727862303,-9.13996471404898,-20.37327263
34,0.6799999848008014,0.5400407665696029,-9.139966621395738,-20.37327263
35,0.6999999843538021,0.5400541582647594,-9.139976158140668,-20.37327263
36,0.7199999839067956,0.5400543201171416,-9.139976158139698,-20.37327263
37,0.7399999834596969,0.5400543002364852,-9.139976158139302,-20.37327263
38,0.7599999830126976,0.5400542997870534,-9.139976158135974,-20.37327263
39,0.7799999825656982,0.5400542998231035,-9.139976158135351,-20.37327263
40,0.7999999821185995,0.5400542998231035,-9.139976158135351,-20.37327263
41,0.8199999816716002,0.5400542998231035,-9.139976158135351,-20.37327263
42,0.8399999812246008,0.5400542998231035,-9.139976158135351,-20.37327263
43,0.8599999807775021,0.5400542998231035,-9.139976158135351,-20.37327263
44,0.8799999803304956,0.5400542998231035,-9.139976158135351,-20.37327263
45,0.8999999798834963,0.5400542998231035,-9.139976158135351,-20.37327263
46,0.9199999794363976,0.5400542998231035,-9.139976158135351,-20.37327263
47,0.9399999789893982,0.5400542998231035,-9.139976158135351,-20.37327263
48,0.9599999785423989,0.5400542998231035,-9.139976158135351,-20.37327263
49,0.9799999780953002,0.5400542998231035,-9.139976158135351,-20.37327263
50,0.9999999776483008,0.5400542998231035,-9.139976158135351,-20.37327263
51,1.0199999772013015,0.5400542998231035,-9.139976158135351,-20.37327263
52,1.0399999767541956,0.5400542998231035,-9.139976158135351,-20.37327263
53,1.0599999763071963,0.5400542998231035,-9.139976158135351,-20.37327263
54,1.0799999758600975,0.5400542998231035,-9.139976158135351,-20.37327263
55,1.0999999754130982,0.5400542998231035,-9.139976158135351,-20.37327263
56,1.119999974966099,0.5400542998231035,-9.139976158135351,-20.37327263
57,1.1399999745190001,0.5400542998231035,-9.139976158135351,-20.37327263
58,1.1599999740720008,0.5400542998231035,-9.139976158135351,-20.37327263
59,1.1799999736250015,0.5400283427252766,-9.139962806695191,-20.37327263
60,1.1999999731778956,0.5400003533494736,-9.139963760373579,-20.37327263
61,1.2199999727308963,0.5400189767954269,-9.139992370602856,-20.37327263
62,1.239999972283897,0.5400000933754069,-9.139963760375394,-20.37327263
63,1.2599999718367982,0.539999882302658,-9.139963760375382,-20.37327263
64,1.279999971389799,0.5400222706020485,-9.139936103821881,-20.37327263
65,1.2999999709427996,0.5399992107262581,-9.139929428096737,-20.37327263
66,1.3199999704957008,0.5400183048812865,-9.139926567078648,-20.37327263
67,1.3399999700487015,0.5400415258213808,-9.13994754791276,-20.37327263
68,1.3599999696017022,0.5400417181940057,-9.139947547909728,-20.37327263
69,1.3799999691545963,0.5400224404700382,-9.13995136260384,-20.37327263
70,1.399999968707597,0.5400276431203316,-9.139976158140522,-20.37327263
71,1.4199999682605977,0.5400277239077246,-9.139976158134113,-20.37327263
72,1.439999967813499,0.5400003845199485,-9.13996376037304,-20.37327263
73,1.4599999673664996,0.5400001219328191,-9.139963760372858,-20.37327263
74,1.4799999669195003,0.54000016315598,-9.139963760373348,-20.37327263
75,1.4999999664724015,0.5400001639743283,-9.13996376037585,-20.37327263
76,1.5199999660254022,0.5400001639160454,-9.139963760374084,-20.37327263
77,1.5399999655782963,0.5400001639160454,-9.139963760374084,-20.37327263
78,1.559999965131297,0.5400001639160454,-9.139963760374084,-20.37327263
79,1.5799999646842977,0.5400001639160454,-9.139963760374084,-20.37327263
80,1.599999964237199,0.5400001639160454,-9.139963760374084,-20.37327263
